,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,risk_spectrum,risk_spectrum_desc,fund_suitable_desc,spec_code,spec_desc
10,M0022_2564,MF0211_2564,2021-06-23,-,กองทุนเปิดกรุงไทย ฟิกซ์ อินคัม 23,Krung Thai Fixed income 23,KTF23,RG,C0000000460,,4,R,N,,,1 ,,,เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในตราสารหนี้ต่างประเทศ รวมถึงความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศ และเหมาะสำหรับผู้ถือหน่วยลงทุนสามารถถือครองหน่วยลงทุนจนครบอายุกองทุนได้ (ประมาณ 1 ปี) ซึ่งผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมต่างประเทศ&nbsp;,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
11,M0023_2564,MF0214_2564,2021-06-24,-,กองทุนเปิดกรุงไทย ฟิกซ์ อินคัม 24,Krung Thai Fixed income 24,KTF24,RG,C0000000460,,4,R,N,,,1 ,,,เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในตราสารหนี้ต่างประเทศ รวมถึงความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศ และเหมาะสำหรับผู้ถือหน่วยลงทุนสามารถถือครองหน่วยลงทุนจนครบอายุกองทุนได้ (ประมาณ 1 ปี) ซึ่งผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมต่างประเทศ&nbsp;,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
12,M0027_2562,MF0122_2562,2019-03-20,-,กองทุนเปิดกรุงไทย สตราทีจิค แอคทีฟ โกลบอล แอลโลเคชั่น,Krung Thai Strategic Active Global Allocation Fund,KT-SAGA,RG,C0000000460,,1,R,N,,,,,,<ul><li>เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวมต่างประเทศ และ/หรือกองทุนรวมอีทีเอฟต่างประเทศ และ/หรือกองทุนรวมอสังหาริมทรัพย์ต่างประเทศ และ/หรือทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์ต่างประเทศ และ/หรือกองทุนรวมโครงสร้างพื้นฐานต่างประเทศ ที่กองทุนไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงต่ำกว่าที่ลงทุนและทำให้ขาดทุนได้&nbsp;</li><li> ผู้ลงทุนที่สามารถรับความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศได้</li><li>ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</li></ul>,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
13,M0031_2543,053_2543,2000-12-04,-,กองทุนเปิดกรุงไทยตราสารหนี้ พลัส,Krung Thai Fixed-Income Plus Fund,KTFIXPLUS,RG,C0000000460,,4,R,N,,,,,กองทุนมี net exposure ในเงินฝากหรือตราสารเทียบเท่า เงินฝากหรือตราสารหนี้ทั่วไปในขณะใด ๆ ไม่น้อยกว่าร้อยละ 80 ของ NAV,<ul><li>ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้</li><li>ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2<br></li><li>สำหรับหน่วยลงทุนชนิดผู้ลงทุนพิเศษ เหมาะสำหรับผู้ลงทุนประเภทกองทุนอื่นที่อยู่ภายใต้การบริหารของบริษัทจัดการ รวมถึงกลุ่มผู้ลงทุนอื่นที่บริษัทจัดการประกาศเพิ่มเติมในอนาคต โดยเปิดโอกาสให้ผู้ลงทุนรับรายได้จากส่วนต่างจากการลงทุน (Capital Gain) และสะสมผลประโยชน์จากการลงทุน (Total return)</li></ul>,SSF,กองทุนรวมเพื่อการออม 
14,M0032_2561,MF0084_2561,2018-03-29,-,กองทุนเปิดกรุงไทยสุขใจ,Krung Thai Suk Jai Fund,KTSUK,RG,C0000000460,,4,R,N,,,,,,"<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว (3 ปีขึ้นไป) โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</li></ul>","FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม "
15,M0033_2561,MF0083_2561,2018-03-29,-,กองทุนเปิดกรุงไทยศรีสิริ,Krung Thai Sri Siri Fund,KTSRI,RG,C0000000460,,4,R,N,,,,,,"<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว (3 ปีขึ้นไป) โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</li></ul>","FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม "
16,M0035_2561,MF0082_2561,2018-03-29,-,กองทุนเปิดกรุงไทยมีทรัพย์,Krung Thai Mee Sup Fund,KTMEE,RG,C0000000460,,4,R,N,,,,,&nbsp;,•ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว (3 ปีขึ้นไป) โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>•สำหรับชนิดเพื่อการออม ผู้ลงทุนควรลงทุนในกองทุนอย่างน้อย 10 ปี เพื่อให้เป็นไปตามเงื่อนไขที่กฎหมายกำหนด<br>•สำหรับชนิดเพื่อการออม ผู้ลงทุนที่ต้องการลดหย่อนภาษีเงินได้บุคคลธรรมดา ตามมติคณะรัฐมนตรี เมีอวันที่ 3 ธันวาคม พ.ศ. 2562&nbsp;<br><div><br></div>,"FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม "
17,M0036_2561,MF0081_2561,2018-03-29,-,กองทุนเปิดกรุงไทยมั่งคั่ง,Krung Thai Mung Kung Fund,KTMUNG,RG,C0000000460,,4,R,N,,,,,กองทุนรวมผสม ที่มี net exposure ได้ทั้งในตราสารทุน ตราสารหนี้หรือทรัพย์สินทางเลือก,•ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว (3 ปีขึ้นไป) โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>•สำหรับชนิดเพื่อการออม ผู้ลงทุนควรลงทุนในกองทุนอย่างน้อย 10 ปี เพื่อให้เป็นไปตามเงื่อนไขที่กฎหมายกำหนด<br>•สำหรับชนิดเพื่อการออม ผู้ลงทุนที่ต้องการลดหย่อนภาษีเงินได้บุคคลธรรมดา ตามมติคณะรัฐมนตรี เมื่อวันที่ 3 ธันวาคม พ.ศ. 2562&nbsp;<br><div><br></div>,"FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม "
18,M0055_2558,MF0271_2558,2015-04-30,-,กองทุนเปิดกรุงไทยหุ้น Mid-Small Cap,Krung Thai Mid-Small Cap Equity Fund,KTMSEQ,RG,C0000000460,Y,3,R,N,,,,RS6,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,"<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
    </li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
</li></ul>",,
19,M0055_2565,MF0118_2565,2022-04-26,-,กองทุนเปิดเคแทม Blockchain Economy,KTAM Blockchain Economy Fund,KT-BLOCKCHAIN,RG,C0000000460,,1,R,N,,,,,,<p>?<font> </font>เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงและความผันผวนจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวมต่างประเทศ และ/หรือ กองทุนรวมอีทีเอฟต่างประเทศที่กองทุนไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงตํ่ากว่าที่ลงทุนและทําให้ขาดทุนได้<br>?<font> </font>ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>?<font> </font>ผู้ลงทุนที่สามารถรับความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศได้</p>,"FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม "
20,M0061_2564,MF0105_2564,2021-03-25,-,กองทุนเปิดเคแทม Global Climate Change Equity,KTAM Global Climate Change Equity Fund,KT-CLIMATE,RG,C0000000460,,1,R,N,,,,,,<ul><li>เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงและความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li><li>ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</li><li>ผู้ลงทุนที่สามารถรับความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศได้</li><li><font>สำหรับหน่วยลงทุนชนิด</font>เพื่อการออม ผู้ลงทุนควรลงทุนในกองทุนอย่างน้อย 10 ปี เพื่อให้เป็นไปตามเงื่อนไขที่กฎหมายกำหนด</li><li><font>สำหรับหน่วยลงทุนชนิดเพื่อการออม&nbsp;&nbsp;</font>ผู้ลงทุนที่ต้องการลดหย่อนภาษีเงินได้บุคคลธรรมดา ตามมติคณะรัฐมนตรี เมื่อวันที่ 3 ธันวาคม พ.ศ. 2562&nbsp;</li></ul>,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
21,M0062_2566,MF0169_2566,2023-05-15,-,กองทุนเปิดเคแทม Absolute Return Bond,KTAM Absolute Return Bond Fund,KT-ARB,RG,C0000000460,,1,R,N,,,,,,,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
22,M0083_2565,MF0162_2565,2022-05-27,-,กองทุนเปิดเคแทม Luxury,KTAM Luxury Fund,KT-LUXURY,RG,C0000000460,,1,R,N,,,,,,?<span> </span>เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงและความผันผวนของหน่วยลงทุนตราสารทุน และ/หรือราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>?<span> </span>ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>?<span> </span>ผู้ลงทุนที่สามารถรับความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศได้,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
23,M0086_2562,MF0106_2562,2019-03-12,-,กองทุนเปิดเคแทม เจแปน อิควิตี้ พาสซีฟ ฟันด์,KTAM Japan Equity Passive Fund,KT-JPFUND,RG,C0000000460,,1,R,N,,,,,,- เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงและความผันผวนของราคาหุ้นจากการลงทุนในกองทุนรวมอีทีเอฟต่างประเทศ ที่กองทุนไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงต่ำกว่าที่ลงทุนและทำให้ขาดทุนได้&nbsp;<br>- ผู้ลงทุนที่สามารถรับความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศได้<br>- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป,FED,กองทุนรวมฟีดเดอร์
24,M0087_2560,MF0148_2560,2017-03-31,-,กองทุนเปิดเคแทม ไชน่า อิควิตี้ ฟันด์,KTAM China Equity Fund,KT-CHINA,RG,C0000000460,,1,R,N,,,,,,เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวมต่างประเทศ ที่ลงทุนในตราสารทุน รวมถึงความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศ ซึ่งผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมต่างประเทศ<br>,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
25,M0088_2561,MF0113_2561,2018-05-15,-,กองทุนเปิดเคแทม มัลติ แมเนเจอร์ แอสเซ็ท บาลานซ์ ฟันด์,KTAM Multi Manager Asset Balanced Fund,KT-MAB,RG,C0000000460,,1,R,N,,,,,หมายเหตุ มี net exposure ได้ทั้งในตราสารทุน ตราสารหนี้ หรือทรัพย์สินทางเลือก,เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวมต่างประเทศ ที่ลงทุนในหลักทรัพย์ประเภทต่างๆ รวมถึงความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศ ซึ่งผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมต่างประเทศ&nbsp;<br>,FED,กองทุนรวมฟีดเดอร์
26,M0101_2561,MF0116_2561,2018-05-15,-,กองทุนเปิดเคแทม มัลติ แมเนเจอร์ เฟล็กซิเบิ้ล อิควิตี้ ฟันด์,KTAM Multi Manager Flexible Equity Fund,KT-MFE,RG,C0000000460,,1,R,N,,,,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวมต่างประเทศ ที่ลงทุนในหลักทรัพย์ประเภทต่างๆ รวมถึงความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศ ซึ่งผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมต่างประเทศ&nbsp;,FED,กองทุนรวมฟีดเดอร์
