,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,risk_spectrum,risk_spectrum_desc,fund_suitable_desc,spec_code,spec_desc
10,M0035_2542,019_2542,1999-05-28,-,กองทุนเปิด ไทย อิควิตี้ฟันด์,Thai Equity Fund,TEF,RG,C0000000623,,3,R,N,,,,,<br>,"<p>1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </p>
<p>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน ตราสารหนี้ทั่วไป</p>
<p>3. ผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนได้ในระดับปานกลางถึงค่อนข้างสูง</p>
<br>
",,
11,M0035_2543,054_2543,2000-12-08,-,กองทุนเปิด ไทย แคช แมเนจเม้นท์,Thai Cash Management Fund,TCMF-M,RG,C0000000623,N,3,R,N,,,,RS1,,"<p>1.&nbsp;ผู้ลงทุนที่คาดหวังผลตอบแทนที่ใกล้เคียงเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่ากองทุนรวมตราสารหนี้ทั่วไปได้</p>
<p>2.&nbsp;ผู้ลงทุนที่ต้องการสภาพคล่องสูง</p>
<p>3.&nbsp;ผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนได้ในระดับต่ำถึงปานกลาง โดยผลตอบแทนที่กองทุนจะได้รับจากการลงทุนส่วนใหญ่ คือ ดอกเบี้ย และกำไรจากส่วนต่างของราคาหลักทรัพย์ (ตราสารหนี้)</p>","MM,SSF","กองทุนรวมตลาดเงิน,กองทุนรวมเพื่อการออม "
12,M0036_2537,022_2537,1994-07-06,-,กองทุนเปิด เกียรตินาคิน,KIATNAKIN  FUND,KKF,RG,C0000000623,N,3,R,N,,,,RS6,,"<p>1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
</p>
<br>
",,
13,M0040_2565,MF0078_2565,2022-03-18,-,กองทุนเปิด ยูไนเต็ด ซัสเทนเนเบิล ธีมเมติค ซีเล็คท์ ฟันด์,United Sustainable Thematic Select Fund,UST,RG,C0000000623,,1,R,N,,,,,,"<p><span style=""text-decoration: underline;"">หน่วยลงทุนชนิดรับซื้อคืนหน่วยลงทุนแบบปกติ และชนิดรับซื้อคืนหน่วยลงทุนอัตโนมัติ</span></p><p>1. ผู้ลงทุนที่มุ่งหวังผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ โดยควรเป็นเงินลงทุนส่วนที่สามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับปานกลางค่อนข้างสูง โดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน 
<br>2.	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>3.	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br></p><p><span style=""text-decoration: underline;"">หน่วยลงทุนชนิดเพื่อการออม</span></p><p>1. ผู้ลงทุนที่มุ่งหวังผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ โดยควรเป็นเงินลงทุนส่วนที่สามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับปานกลางค่อนข้างสูง โดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน 
<br>2.	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>3.	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>4.	ผู้ลงทุนที่ต้องการสิทธิประโยชน์ทางภาษีเพื่อส่งเสริมการออมระยะยาวของผู้ลงทุน และสามารถถือหน่วยลงทุนได้ไม่น้อยกว่า 10 ปี นับจากวันที่ซื้อหน่วยลงทุน
<br></p>","FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
14,M0048_2536,017_2537,1994-03-22,-,กองทุนเปิด ไทยดรากอน ,Thai Dragon Fund,TDF,RG,C0000000623,N,3,R,N,,,,RS6,,"1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br><br>
",,
15,M0052_2536,027_2536,1993-12-29,-,กองทุนเปิด กำไรเพิ่มพูน 2  ,Kamrai Permpoon Open-ended Fund 2,KPLUS2,RG,C0000000623,N,3,R,N,,,,RS6,<p><br></p>,"<p>1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br></p>",,
16,M0064_2565,MF0216_2565,2022-07-18,-,กองทุนเปิด ยูไนเต็ด โรโบติกส์ & อาร์ติฟิเชียล อินเทลลิเจนซ์ อีทีเอฟ,United Robotics & Artificial Intelligence ETF,UBOT,RG,C0000000623,,1,R,N,,,,,,<p>1.&nbsp;ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</p><p>2.&nbsp;ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p><p>3.&nbsp;ผู้ลงทุนที่ต้องการกระจายการลงทุนในต่างประเทศและสามารถยอมรับความเสี่ยงจากการลงทุนได้ ในระดับปานกลางถึงสูง</p><p>4.&nbsp;ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงยาว โดยคาดหวังผลตอบแทนในระยะยาวจากการลงทุนในหุ้นของบริษัทที่อาจได้รับประโยชน์จาก อุตสาหกรรมหุ่นยนต์อัตโนมัติ และปัญญาประดิษฐ์ (AI)</p>,"ETF,FED","กองทุนรวมอีทีเอฟ,กองทุนรวมฟีดเดอร์"
17,M0076_2563,MF0129_2563,2020-05-21,-,กองทุนเปิด ยูไนเต็ด เอ็ดดูเคชั่น เทคโนโลยี ฟันด์,United Education Technology Fund,UEDTECH,RG,C0000000623,,1,R,N,,,,,,"1.	ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
2.	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>
<br>
<br>
",FED,กองทุนรวมฟีดเดอร์
18,M0078_2546,081_2546,2003-12-19,-,กองทุนเปิด มุ่งรักษาเงินต้นเพื่อการเลี้ยงชีพ 2,Capital Protected Retirement Mutual Fund 2,CPRMF2,RG,C0000000623,N,3,R,N,,,,RS5,,"1. ผู้ลงทุนสามารถถือหน่วยลงทุนจนครบอายุ 55 และถือหน่วยลงทุนไม่น้อยกว่า 5 ปี
<br>2. ผู้ลงทุนที่ต้องการได้รับสิทธิประโยชน์ทางภาษีจากการลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพและมุ่งหวังผลตอบแทนที่เหมาะสมในระยะยาว และไม่ต้องการรับความเสี่ยงจากการสูญเสียเงินต้นที่เริ่มลงทุน
<br>3. ผู้ลงทุนที่คาดหวังผลตอบแทนสูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>4. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>5. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>","CRF,RMF","กองทุนรวมมุ่งรักษาเงินต้น,กองทุนรวมเพื่อการเลี้ยงชีพ"
19,M0080_2565,MF0156_2565,2022-05-25,-,กองทุนเปิด ยูไนเต็ด โกลบอล เรียล เอสเตท ฟันด์ ซีเลคชั่น ห้ามขายผู้ลงทุนรายย่อย,United Global Real Estate Fund Selection Not for Retail Investors,UGREF-UI,RG,C0000000623,,1,X,N,,,,,,"1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาอสังหาริมทรัพย์ที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>2. ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหน่วยลงทุนของกองทุนอสังหาริมทรัพย์/REITs ทั่วโลก
<br>3. ผู้ลงทุนสภาบันและผู้ลงทุนรายใหญ่พิเศษที่มีคุณสมบัติเป็นไปตามเกณฑ์เท่านั้น
<br>",FED,กองทุนรวมฟีดเดอร์
20,M0083_2545,030_2545,2002-06-27,-,กองทุนเปิด ยูโอบี พันธบัตรเพื่อการเลี้ยงชีพ ,UOB GOVERNMENT BOND RMF,UOBGBRMF,RG,C0000000623,N,3,R,N,,,,RS3,,"1.	เหมาะสำหรับเงินลงทุนที่ต้องการออมเงินและลงทุนระยะยาวเพื่อการเกษียณอายุ และผลตอบแทนที่ดีสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับต่ำ
<br>2.	ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>3.	ผู้ลงทุนที่ต้องการที่จะได้รับสิทธิประโยชน์ทางภาษีของการลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพและมุ่งหวังผลตอบแทนที่เหมาะสมจากการลงทุนในตราสารหนี้ภาครัฐ และไม่ต้องการรับความเสี่ยงจากการผิดนัดชำระหนี้ของผู้ออกตราสาร
<br>4.	ผู้ลงทุนที่สามารถถือหน่วยลงทุนจนครบอายุ 55 ปีบริบูรณ์และถือหน่วยลงทุนไม่น้อยกว่า 5 ปี
<br><br>
<br>",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
21,M0088_2545,031_2545,2002-06-27,-,กองทุนเปิด ยูโอบี สมาร์ท แวลู เพื่อการเลี้ยงชีพ,UOB Smart Value RMF,UOBSVRMF,RG,C0000000623,N,3,R,N,,,,RS4,,"<p>1. ผู้ลงทุนสามารถถือหน่วยลงทุนจนครบอายุ 55 ปีบริบูรณ์และถือหน่วยลงทุนไม่น้อยกว่า 5 ปี
</p>
<p>2. ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
</p>
<p>3.	ผู้ลงทุนที่ต้องการออมเงินและลงทุนระยะยาวเพื่อการเกษียณอายุ และผลตอบแทนที่ดี สามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับต่ำ
</p>
<br>
",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
22,M0089_2545,029_2545,2002-06-27,-,กองทุนเปิด ยูโอบี ตราสารทุนเพื่อการเลี้ยงชีพ ,UOB EQUITIES RMF   ,UOBEQRMF,RG,C0000000623,,3,R,N,,,,,,"1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>
3. เหมาะสำหรับเงินลงทุนที่ต้องการออมเงินและลงทุนระยะยาวเพื่อการเกษียณอายุ
<br>
<br>
",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
23,M0095_2562,MF0156_2562,2019-03-29,-,กองทุนเปิด ยูไนเต็ด เดลี่ ลิควิดดิตี้ ฟันด์,United Daily Liquidity Fund,UDAILY,RG,C0000000623,,4,R,N,,,,,,"1. ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้&nbsp;<br>
2. ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+1<br>
<br>
<br>
<br>
",,
24,M0102_2561,MF0204_2561,2018-07-20,-,กองทุนเปิด ยูไนเต็ด เวียดนาม ออพพอร์ทูนิตี้ ฟันด์,United Vietnam Opportunity Fund,UVO,RG,C0000000623,,1,R,N,,,,,,"<p>1.&nbsp;เหมาะสำหรับเงินลงทุนที่ต้องการผลตอบแทนที่ดีจากการลงทุนในตลาดตราสารทุนเวียดนาม รวมถึง กองทุนรวม ETF ที่จดทะเบียนในตลาดหลักทรัพย์ และสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูง </p>
<p>2.&nbsp;ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
</p>
<p>3.&nbsp;ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>
<br>
",FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
25,M0108_2564,MF0145_2564,2021-04-29,-,กองทุนเปิด ยูไนเต็ด ซัสเทนเนเบิล เครดิต อินคัม ฟันด์,United Sustainable Credit Income Fund,USI,RG,C0000000623,,1,R,N,,,,,"<strong><span style=""text-decoration: underline;"">หมายเหตุ :</span></strong> กองทุนเปิด ยูไนเต็ด ซัสเทนเนเบิล เครดิต อินคัม ฟันด์ เป็นกองทุนรวมประเภทตราสารหนี้ ที่มีนโยบายการลงทุนในตราสาร non-investment grade/unrated เกินกว่าร้อยละ 20 ของ NAV แต่น้อยกว่าร้อยละ 60 ของ NAV","1.	ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>2. ผู้ลงทุนที่ต้องการกระจายการลงทุนในต่างประเทศและสามารถยอมรับความเสี่ยงจากการลงทุนได้ ในระดับปานกลางถึงสูง
<br>",FED,กองทุนรวมฟีดเดอร์
