,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,risk_spectrum,risk_spectrum_desc,fund_suitable_desc,spec_code,spec_desc
10,M0025_2561,MF0112_2561,2018-05-11,-,กองทุนเปิด ทิสโก้ โกลบอล อินคัม พลัส,TISCO Global Income Plus Fund,TGINC,RG,C0000000324,,1,R,N,,,,,ความเสี่ยงปานกลางค่อนข้างสูง,"<p>•	ผู้ลงทุนที่สามารถรับความผันผวนทางด้านราคาของกองทุนรวมต่างประเทศ และ/หรือกองทุนรวมอีทีเอฟต่างประเทศที่กองทุนไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
•	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป 
<br>
•	ผู้ลงทุนควรมีความเข้าใจและสามารถยอมรับความเสี่ยงของการลงทุนในต่างประเทศได้
<br>
•<font class=""Apple-tab-span""> </font>TGINC-A เหมาะสำหรับผู้ลงทุนที่ต้องการรับผลตอบแทนผ่านการเพิ่มมูลค่าของหน่วยลงทุนเป็นหลัก (Total Return)<br>
•<font class=""Apple-tab-span"">&nbsp;</font>TGINC-D เหมาะสำหรับผู้ลงทุนที่ต้องการรับผลตอบแทนจากเงินปันผล<br>
•<font class=""Apple-tab-span"">&nbsp;</font>TGINC-R เหมาะสำหรับผู้ลงทุนที่ต้องการรับผลตอบแทนจากการรับซื้อคืนหน่วยลงทุนโดยอัตโนมัติ</p>",FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
11,M0029_2559,MF0285_2559,2016-07-06,-,กองทุนเปิด ทิสโก้ ยูเอส ตราสารหนี้ระยะสั้น,TISCO US Short Term Fixed Income Fund,TUSFIX,RG,C0000000324,,1,R,N,,,,,<span>ความเสี่ยงปานกลางค่อนข้างต่ำ</span>,"<p style=""color: rgb(0, 56, 101);""><font color=""#000000"">•	ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหลักทรัพย์ต่างประเทศ และต้องการได้รับผลตอบแทนที่เหมาะสมจากการลงทุนในหน่วยลงทุนของกองทุนรวมตราสารหนี้ต่างประเทศ 
<br>•	ผู้ลงทุนที่สามารถรับความผันผวนทางด้านราคาของกองทุนรวมอีทีเอฟต่างประเทศที่กองทุนไปลงทุน 
ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>•	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>•	ผู้ลงทุนควรมีความเข้าใจและสามารถยอมรับความเสี่ยงของการลงทุนในต่างประเทศได้</font><br></p>",FED,กองทุนรวมฟีดเดอร์
12,M0030_2563,MF0058_2563,2020-03-12,-,กองทุนเปิด ทิสโก้ ไบโอเทคโนโลยี เฮลธ์แคร์,TISCO Biotechnology Healthcare Fund,TBIOTECH,RG,C0000000324,,1,R,N,,,,,ความเสี่ยงสูง,"•<font class=""Apple-tab-span""> </font>ผู้ลงทุนที่มีความเข้าใจและสามารถยอมรับความเสี่ยงของการลงทุนในต่างประเทศและอัตราแลกเปลี่ยนได้<br>•<font class=""Apple-tab-span""> </font>ผู้ลงทุนที่สามารถรับความผันผวนทางด้านราคาของกองทุนรวมต่างประเทศที่กองทุนไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•<font class=""Apple-tab-span""> </font>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป&nbsp;<br>•<font class=""Apple-tab-span""> </font>ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Healthcare<br>","FED,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม"
13,M0033_2563,MF0037_2563,2020-02-19,-,กองทุนเปิด ทิสโก้ ไชน่า เทคโนโลยี อิควิตี้,TISCO China Technology Equity Fund,TCHTECH,RG,C0000000324,,1,R,N,,,,,ความเสี่ยงสูง,"<p>•<font class=""Apple-tab-span""> </font>ผู้ลงทุนที่มีความเข้าใจและสามารถยอมรับความเสี่ยงของการลงทุนในต่างประเทศและอัตราแลกเปลี่ยนได้<br>•<font class=""Apple-tab-span""> </font>ผู้ลงทุนที่สามารถรับความผันผวนทางด้านราคาของกองทุนรวมต่างประเทศที่กองทุนไปลงทุน&nbsp;ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•<font class=""Apple-tab-span""> </font>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป&nbsp;<br>•<font class=""Apple-tab-span""> </font>ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่มเทคโนโลยี (Technology)</p>","FED,SE,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม,กองทุนรวมเพื่อการออม "
14,M0035_2537,016_2537,1994-03-21,-,กองทุนเปิด ทิสโก้หุ้นทุนปันผล,TISCO Equity Dividend Fund,TISCOEDF,RG,C0000000324,,3,R,N,,,,,ความเสี่ยงสูง,"•	ผู้ลงทุนทั่วไปที่มีความต้องการที่จะได้รับผลตอบแทนจากเงินปันผลหรือกำไรส่วนเกินทุนจากการลงทุนในตราสารทุน
<br>•	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>•	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>",,
15,M0039_2553,067_2553,2010-02-09,-,กองทุนเปิด ทิสโก้ เวลธ์ คอนเซอเวทีฟ E20,TISCO Wealth Conservative E20 Fund,TW-E20,RG,C0000000324,,3,R,N,,,,,ความเสี่ยงปานกลางค่อนข้างสูง,"•	ผู้ลงทุนทั่วไปที่ต้องการผลตอบแทนจากการลงทุนในตราสารหนี้และตราสารทุน
<br>
•	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>
•	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>
<br>",,
16,M0042_2565,MF0245_2565,2022-08-10,-,กองทุนเปิด ทิสโก้ China Strategy,TISCO China Strategy Fund,TCHSTRATEGY,RG,C0000000324,,1,R,N,,,,,<p>ความเสี่ยงสูง</p>,"•	ผู้ลงทุนที่มีความเข้าใจและสามารถยอมรับความเสี่ยงของการลงทุนในต่างประเทศและอัตราแลกเปลี่ยนได้
<br>
<br>•	ผู้ลงทุนที่สามารถรับความผันผวนทางด้านราคาของกองทุนรวมต่างประเทศที่กองทุนไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
<br>•	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>",FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
17,M0043_2552,065_2552,2009-03-24,-,กองทุนเปิด ทิสโก้ ออยล์ ฟันด์,TISCO Oil Fund,TISCOOIL,RG,C0000000324,,1,R,N,,,,,<span>ความเสี่ยงสูงมาก</span>,"•	ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหลักทรัพย์ต่างประเทศ และต้องการได้รับผลตอบแทนที่เหมาะสมจากการลงทุนในหน่วยลงทุนของกองทุนรวมต่างประเทศที่มีนโยบายลงทุนในสัญญาฟิวเจอร์สที่อ้างอิงกับราคาน้ำมันดิบคุณภาพดี 
<br>•	ผู้ลงทุนที่สามารถรับความผันผวนทางด้านราคาของกองทุนรวมอีทีเอฟต่างประเทศที่กองทุนไปลงทุน 
ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>•	ผู้ลงทุนที่ต้องการลงทุนในทรัพย์สินทางเลือก เพื่อกระจายการลงทุนในทรัพย์สินประเภทต่างๆ 
<br>•	ผู้ลงทุนควรมีความเข้าใจและสามารถยอมรับความเสี่ยงของการลงทุนในต่างประเทศได้
<br>",FED,กองทุนรวมฟีดเดอร์
18,M0049_2564,MF0087_2564,2021-03-17,-,กองทุนเปิด ทิสโก้ New Energy,TISCO New Energy Fund,TNEWENGY,RG,C0000000324,,1,R,N,,,,,ความเสี่ยงสูง,<p>•<font> </font>ผู้ลงทุนที่มีความเข้าใจและสามารถยอมรับความเสี่ยงของการลงทุนในต่างประเทศและอัตราแลกเปลี่ยนได้<br></p><p>•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนทางด้านราคาของกองทุนรวมต่างประเทศที่กองทุนไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้&nbsp;</p><p> •<font> </font>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br></p>,FED,กองทุนรวมฟีดเดอร์
19,M0059_2544,049_2544,2001-12-27,-,กองทุนเปิด ทิสโก้ ตราสารหนี้มั่นคงเพื่อการเลี้ยงชีพ,TISCO Secured  Fixed Income Retirement  Fund,TSFIRMF,RG,C0000000324,,3,R,N,,,,,<span>ความเสี่ยงปานกลางค่อนข้างต่ำ</span>,"•	ผู้ลงทุนที่ต้องการออมเงินเพื่อไว้ใช้หลังเกษียณอายุ และต้องการกระจายการลงทุนไปยังตราสารหนี้ และ/หรือเงินฝาก ซึ่งเน้นความมั่นคงของเงินลงทุนของผู้ถือหน่วยลงทุนเป็นสำคัญ
<br>•	ผู้ลงทุนที่คาดหวังผลตอบแทนสูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>•	ผู้ลงทุนควรลงทุนในกองทุนรวมนี้เป็นระยะเวลาอย่างน้อย 5 ปีนับตั้งแต่วันที่ซื้อหน่วยลงทุนครั้งแรก และลงทุนจนถึงอายุไม่น้อยกว่า 55 ปี จึงจะได้รับสิทธิประโยชน์ทางภาษีจากการลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพตามที่กฎหมายกำหนด
<br><br>",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
20,M0074_2545,055_2545,2002-10-03,-,กองทุนเปิด ทิสโก้พลทรัพย์เพื่อการเลี้ยงชีพ,TISCO  Flexible Portfolio Retirement Fund,TFPRMF,RG,C0000000324,,3,R,N,,,,,<p><font>ความเสี่ยงสูง</font></p>,"<p>•	ผู้ลงทุนที่ต้องการออมเงินเพื่อไว้ใช้หลังเกษียณอายุ และต้องการกระจายการลงทุนไปยังหลักทรัพย์ประเภทต่างๆ โดยมุ่งหวังผลตอบแทนที่กองทุนจะได้รับจากเงินปันผลหรือกำไรส่วนเกินทุนจากการลงทุนในหลักทรัพย์นั้น โดยผู้ลงทุนต้องสามารถยอมรับผลขาดทุนได้บางส่วน
<br>•	ผู้ลงทุนควรลงทุนในกองทุนรวมนี้เป็นระยะเวลาอย่างน้อย 5 ปีนับตั้งแต่วันที่ซื้อหน่วยลงทุนครั้งแรก และลงทุนจนถึงอายุไม่น้อยกว่า 55 ปี จึงจะได้รับสิทธิประโยชน์ทางภาษีจากการลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพตามที่กฎหมายกำหนด 
<br>•	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>•	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br></p><ul>
    
    <li>
    <p style=""margin: 0cm 0cm 0pt; text-align: justify;""><font color=""#000000"">TFPRMF-A เหมาะสำหรับผู้ถือหน่วยลงทุนที่ลงทุนตามเงื่อนไขปกติของบริษัทจัดการ</font></p>
    </li>
    <li>
    <p style=""margin: 0cm 0cm 0pt; text-align: left;""><font color=""#000000"">TFPRMF-PVD เหมาะสำหรับ</font><font color=""#000000"">ผู้ลงทุนที่โอนเงินลงทุนจากกองทุนสำรองเลี้ยงชีพตามเงื่อนไขที่สำนักงาน ก.ล.ต. กำหนด หรือเงินดังกล่าวข้างต้นพร้อมผลประโยชน์ที่รับโอนต่อเนื่องจากกองทุนรวมเพื่อการเลี้ยงชีพอื่น</font></p>
    </li>
</ul>",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
21,M0074_2562,MF0133_2562,2019-03-21,-,กองทุนเปิด ทิสโก้ คอนเซอเวทีฟ อินคัม,TISCO Conservative Income Fund,TCINC,RG,C0000000324,,4,R,N,,,,,ความเสี่ยงปานกลางค่อนข้างสูง,"•	ผู้ลงทุนที่ต้องการลงทุนในหลักทรัพย์หรือทรัพย์สินประเภทต่างๆ โดยมุ่งหวังผลตอบแทนที่กองทุนจะได้รับจากดอกเบี้ย เงินปันผล เงินที่ได้จากการจ่ายคืนผลตอบแทนของหลักทรัพย์ที่กองทุนลงทุน หรือกำไรส่วนเกินทุนจากการลงทุนในหลักทรัพย์ดังกล่าว
<br>•	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>•	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>•	ผู้ลงทุนควรมีความเข้าใจและสามารถยอมรับความเสี่ยงของการลงทุนในต่างประเทศได้
<br>",,
22,M0080_2566,MF0121_2566,2023-03-31,-,กองทุนเปิด ทิสโก้ China Clean Energy,TISCO China Clean Energy Fund,TCHCLEAN,RG,C0000000324,,1,R,N,,,,,,,FED,กองทุนรวมฟีดเดอร์
