,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,spec_desc,risk_spectrum,risk_spectrum_desc,fund_suitable_desc
10,M0021_2541,018_2541,1998-11-19,-,กองทุนเปิดธนชาตธีรสมบัติ,Thanachart Thi Ra Sombat Open-End Fund,T-TSB,RG,C0000033452,,4,R,N,,,,,,,,"- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>
- ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+1
<br>
<br>"
11,M0024_2535,008_2535,1992-08-18,-,กองทุนเปิดธนชาตเพิ่มพูนทรัพย์ปันผล,Thanachart Perm Poon Sab-Dividend Fund,T-PPSD,RG,C0000033452,,4,R,N,,,,,,,,"? -	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
?	- ผู้ที่ต้องการโอกาสสร้างผลตอบแทนจากการลงทุนในหุ้น และยอมรับความเสี่ยงจากการลงทุนในหุ้น
<br>
?	- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>
<br>
"
12,M0031_2564,MF0097_2564,2021-03-23,-,กองทุนเปิดทีเอ็มบี อีสท์สปริง Next Generation Internet,TMB EASTSPRING Next Generation Internet Fund,TMB-ES-INTERNET,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
13,M0032_2543,001_2544,2001-01-18,-,กองทุนเปิดธนชาตธนสาร,Thanachart Thanasarn Open-End Fund,T-TSARN,RG,C0000033452,,4,R,N,,,,,,,,"?	- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>
?	- ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืน<br>ภายในวันที่ T+2
<br>
<br>
<br>
"
14,M0040_2567,MF0026_2567,2024-01-22,-,กองทุนเปิดอีสท์สปริง พันธบัตรรัฐมุ่งรักษาเงินต้น 6M9,EASTSPRING Capital Protection Government Bond 6M9 Fund,ES-GOVCP6M9,RG,C0000033452,,3,R,Y,,6 ,,CRF,กองทุนรวมมุ่งรักษาเงินต้น,,,
15,M0041_2543,010_2544,2001-03-29,-,กองทุนเปิดทหารไทย SET50,TMB SET50,TMB50,RG,C0000033452,,3,R,N,,,,IND,กองทุนรวมดัชนี,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,นักลงทุนที่ยอมรับความเสี่ยงของการลงทุนในหุ้นได้ ไม่ตื่นตระหนกกับความผันผวนของตลาดหุ้น และคาดหวังผลตอบแทนในระดับที่ใกล้เคียงกับผลตอบแทนของดัชนี SET50
16,M0044_2564,MF0094_2564,2021-03-23,-,กองทุนเปิดทีเอ็มบี อีสท์สปริง Autonomous Technology and Robotics,TMB EASTSPRING Autonomous Technology and Robotics Fund,TMB-ES-AUTOMATION,RG,C0000033452,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุนซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
17,M0050_2564,MF0095_2564,2021-03-23,-,กองทุนเปิดทีเอ็มบี อีสท์สปริง Fintech Innovation,TMB EASTSPRING Fintech Innovation Fund,TMB-ES-FINTECH,RG,C0000033452,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
18,M0052_2558,MF0171_2558,2015-03-23,-,กองทุนเปิดทหารไทย Global Quality Growth,TMB Global Quality Growth Fund,TMBGQG,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,นักลงทุนที่ต้องการกระจายการความเสี่ยงในการลงทุนไปยังต่างประเทศและยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินที่เป็นตราสารทุนในต่างประเทศ โดยคาดหวังผลตอบแทนในระดับที่ใกล้เคียงกับผลตอบแทนของกองทุน Wellington Global Quality Growth Fund
19,M0056_2545,015_2545,2002-03-29,-,กองทุนเปิดธนชาตหุ้นทุนเพื่อการเลี้ยงชีพ,Thanachart Equity Retirement Mutual Fund,T-NERMF,RG,C0000033452,,4,R,N,,,,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ,,,"
 - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
20,M0056_2567,MF0037_2567,2024-01-29,-,กองทุนเปิดอีสท์สปริง พันธบัตรรัฐมุ่งรักษาเงินต้น 6M10,EASTSPRING Capital Protection Government Bond 6M10 Fund,ES-GOVCP6M10,RG,C0000033452,,3,R,Y,,6 ,,CRF,กองทุนรวมมุ่งรักษาเงินต้น,,,
21,M0057_2556,MF0304_2556,2013-05-13,-,กองทุนเปิดธนชาตพริวิเลจ,Thanachart Privilege Equity  Fund,T-Privilege,RG,C0000033452,,3,R,N,,,,,,,,"?- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน  ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>?-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>"
22,M0065_2560,MF0112_2560,2017-03-15,-,กองทุนเปิดธนชาตหุ้นปันผล,Thanachart Dividend Stock Fund,T-DIV,RG,C0000033452,,3,R,N,,,,,,,,"? - ผู้ลงทุนที่ต้องการได้รับเงินปันผลระหว่างการลงทุน
<br>?	- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>?	- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>"
23,M0065_2563,MF0050_2563,2020-03-05,-,กองทุนเปิดธนชาต อีสท์สปริง China A Active,Thanachart Eastspring China A Active Fund,T-ES-CHINA A,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,นักลงทุนที่ต้องการกระจายการความเสี่ยงในการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาวและยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินทั่วโลก ความเสี่ยงจากอัตราแลกเปลี่ยน  และความผันผวนของการเปลี่ยนแปลงของมูลค่าหน่วยลงทุนของกองทุนต่างประเทศ (กองทุนหลัก) ได้<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
24,M0068_2566,MF0043_2566,2023-02-13,-,กองทุนเปิดอีสท์สปริง พันธบัตรรัฐบาล 1Y6,EASTSPRING Government Bond 1Y6 Fund ,ES-GOV1Y6,RG,C0000033452,,3,R,Y,,,1 ,,,,,
25,M0071_2544,050_2544,2001-12-28,-,กองทุนเปิดธนชาตพันธบัตรเพื่อการเลี้ยงชีพ,Thanachart Government Bonds Retirement Mutual Fund,T-NGRMF,RG,C0000033452,,4,R,N,,,,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ,,,"?	-ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>?	- ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+1
<br>"
26,M0075_2562,MF0107_2562,2019-03-12,-,กองทุนเปิดธนชาต มัลติ อินคัม,Thanachart Multi Income Fund,T-MultiIncome,RG,C0000033452,,4,R,N,,,,,,,,"<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
    </li>
    <li> ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
    </li>
</ul>"
27,M0078_2545,033_2545,2002-07-12,-,กองทุนเปิดธนชาตตลาดเงินเพื่อการเลี้ยงชีพ,Thanachart Money Market Retirement Mutual Fund,T-NMRMF,RG,C0000033452,,3,R,N,,,,"MM,RMF","กองทุนรวมตลาดเงิน,กองทุนรวมเพื่อการเลี้ยงชีพ",,,"?-	ผู้ลงทุนที่คาดหวังผลตอบแทนที่ใกล้เคียงเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่า
<br>
?	-ผู้ลงทุนที่ต้องการสภาพคล่องสุง
<br>
?	-ผู้ลงทุนที่ต้องการการลงทุนที่มีความเสี่ยงต่ำ
<br>
<br>
"
28,M0081_2559,MF0087_2559,2016-03-01,-,กองทุนเปิดธนชาตพร็อพเพอร์ตี้ แอนด์ อินฟราสตรัคเจอร์ เฟล็กซิเบิล,Thanachart Property and Infrastructure Flexible Fund,T-PropInfraFlex,RG,C0000033452,,4,R,N,,,,,,,,"?	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>?	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>?	ผู้ที่ต้องการกระจายการลงทุนไปยังทรัพย์สินที่เกี่ยวข้องกับหมวดพัฒนาอสังหาริมทรัพย์ และโครงสร้างพื้นฐาน
<br>"
29,M0090_2559,MF0117_2559,2016-03-21,-,กองทุนเปิดทหารไทย US Blue Chip Equity,TMB US Blue Chip Equity Fund,TMBUSBLUECHIP,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,1.สามารถรับความเสี่ยงจากการลดลงของเงินต้นจากการลงทุนในหุ้น เพื่อแลกกับโอกาสที่ได้รับผลตอบแทนมากกว่าการลงทุนในตราสารหนี้ทั่วไป<br>2.นักลงทุนประเภทตราสารทุน(หุ้น)ที่ต้องการลงทุนในพอร์ตโฟลิโอที่มีการกระจายความเสี่ยงของหุ้นชั้นดีขนาดใหญ่และขนาดกลางของบริษัทในประเทศสหรัฐอเมริกา
30,M0090_2566,MF0051_2566,2023-02-16,-,กองทุนเปิดอีสท์สปริง พันธบัตรรัฐบาล 1Y7,EASTSPRING Government Bond 1Y7 Fund ,ES-GOV1Y7,RG,C0000033452,,3,R,Y,,,1 ,,,,,
31,M0100_2547,046_2547,2004-06-24,-,กองทุนเปิดทหารไทย SET50 ปันผล,TMB SET50 Dividend Fund,TMB50DV,RG,C0000033452,,3,R,N,,,,IND,กองทุนรวมดัชนี,,,นักลงทุนที่ยอมรับความเสี่ยงของการลงทุนในหุ้นได้ ไม่ตื่นตระหนกกับความผันผวนของตลาดหุ้นคาดหวังผลตอบแทนในระดับที่ใกล้เคียงกับผลตอบแทนของดัชนี SET50
32,M0100_2560,MF0146_2560,2017-03-30,-,กองทุนเปิดทีเอ็มบี Emerging Active Equity,TMB Emerging Active Equity Fund,TMBEAE,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,นักลงทุนที่ต้องการกระจายความเสี่ยงในการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาวและยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินในต่างประเทศ และความผันผวนของการเปลี่ยนแปลงของมูลค่าหน่วยลงทุนของกองทุนต่างประเทศ (Master Fund) ได้
33,M0117_2561,MF0152_2561,2018-06-11,-,กองทุนเปิดทีเอ็มบี India Active Equity,TMB India Active Equity Fund,TMBINDAE,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,นักลงทุนที่ต้องการกระจายความเสี่ยงในการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาวและยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินในต่างประเทศและความผันผวนของการเปลี่ยนแปลงของมูลค่าหน่วยลงทุนของกองทุนต่างประเทศ(Master Fund)ได้
34,M0120_2565,MF0203_2565,2022-07-04,-,กองทุนเปิดทีเอ็มบี อีสท์สปริง Vietnam Active Equity เพื่อการเลี้ยงชีพ,TMB Eastspring Vietnam Active Equity Retirement Mutual Fund,TMB-ES-VIETNAM-RMF,RG,C0000033452,,1,R,N,,,,"FF,RMF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการเลี้ยงชีพ",,,"- <span style=""text-decoration: underline;""> ผู้ลงทุนประเภทบุคคลธรรมดาที่สามารถนำเงินลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพไปลดหย่อนจากเงินได้สุทธิเพื่อประหยัดภาษีได้ 
</span><br>-	นักลงทุนที่ต้องการกระจายความเสี่ยงในการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาว และยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินในต่างประเทศ และความผันผวนของการเปลี่ยนแปลงของมูลค่าหน่วยลงทุนของกองทุนต่างประเทศ (Master Fund) ได้
<br>"
35,M0120_2566,MF0087_2566,2023-03-13,-,กองทุนเปิดอีสท์สปริง พันธบัตรรัฐบาล 1Y8,EASTSPRING Government Bond 1Y8 Fund ,ES-GOV1Y8,RG,C0000033452,,3,R,Y,,,1 ,,,,,
36,M0125_2556,MF0128_2556,2013-02-27,-,กองทุนเปิดธนชาต ไดนามิก มิกซ์,Thanachart Dynamic Mixed Fund,T-DMixed,RG,C0000033452,,3,R,N,,,,,,,,"?-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>?-	ผู้ลงทุนที่คาดหวังผลตอบแทนในการลงทุนระยะสั้นจากการจับจังหวะตลาด (market timing)
<br>"
37,M0133_2558,MF0276_2558,2015-05-12,-,กองทุนเปิดธนชาตไชน่าชาเลนจ์#1,Thanachart China Challenge Fund#1,T-CHChallenge#1,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,"?- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุนซึ่งอาจปรับตัวเพิ่มสูงขึ้น หรือลดต่ำลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>?	-ผู้ลงทุนที่คาดหวังผลตอบแทนในการลงทุนระยะสั้นจากการจับจังหวะตลาด (market timing)
<br>?	- เหมาะสมกับเงินลงทุนของผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นประเทศจีน โดยรับความเสี่ยงได้สูง สามารถลงทุนระยะยาวและรับความเสี่ยงที่เกี่ยวข้องกับการลงทุนในต่างประเทศและความเสี่ยงเฉพาะของการลงทุนในได้หุ้นประเทศจีน รวมถึงความเสี่ยงของอัตราแลกเปลี่ยนได้  โดยผู้ลงทุนในกองทุนนี้สามารถรับความผันผวนของเงินลงทุนและผลตอบแทนทั้งในระยะสั้น และระยะยาวได้
<br>"
38,M0133_2563,MF0086_2563,2020-04-10,-,กองทุนเปิดธนชาต อีสท์สปริง หุ้นทุนปันผลเพื่อการออมพิเศษ,Thanachart Eastspring Equity Dividend Super Savings Fund Extra,T-ES-EQDSSFX,RG,C0000033452,,3,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,"•	ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการออม และได้รับสิทธิประโยชน์ทางภาษีเพิ่มเติมตามมติคณะรัฐมนตรีเมื่อวันที่ 10 มีนาคม 2563 โดยลงทุนในช่วง เมษายน – มิถุนายน 2563 (เว้นแต่มีกฎหมายหรือประกาศที่เกี่ยวข้องประกาศกำหนดเพิ่มเติมหรือเปลี่ยนแปลง)
<br>•	ผู้ลงทุนที่คาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนตราสารหนี้ทั่วไป และเนื่องจากเป็นกองทุนรวมเพื่อการออมพิเศษ ผู้ลงทุนต้องถือครองหน่วยลงทุนเป็นระยะเวลาไม่น้อยกว่า 10 ปี เพื่อสิทธิประโยชน์ทางภาษี
<br>•	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>•	ผู้ที่สามารถปฏิบัติตามหลักเกณฑ์และเงื่อนไขการลงทุนของกองทุนเพื่อการออมพิเศษ (SSFX) ได้ 
<br>"
