,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,spec_desc,risk_spectrum,risk_spectrum_desc,fund_suitable_desc
14,M0022_2537,027_2537,1994-07-29,-,กองทุนเปิดสินชฎา,Sinchada Open-end Fund,SCDF,RG,C0000000023,,3,R,N,,,,,,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
15,M0023_2536,005_2537,1994-01-21,-,กองทุนเปิดแอ๊ดคินซันโกรทฟันด์,Adkinson Growth Open-end Fund.,AGF,RG,C0000000023,,3,R,N,,,,,,,,<p>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน   ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุน และทำให้ขาดทุนได้ </p><p>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว   โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>
16,M0024_2536,013_2537,1994-03-09,-,กองทุนเปิดยูไนเต็ดฟันด์,United Open-end Fund,UNF,RG,C0000000023,,3,R,N,,,,,,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
17,M0025_2537,023_2538,1995-04-27,-,กองทุนเปิดสินภิญโญแปด,Sinpinyo Eight Open-end Fund,SF8,RG,C0000000023,,3,R,N,,,,,,,,
18,M0026_2537,021_2537,1994-06-08,-,กองทุนเปิดสินภิญโญเจ็ด,Simpinyo Seven Open-end Fund,SF7,RG,C0000000023,,3,R,N,,,,,,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
19,M0031_2536,017_2536,1993-11-18,-,กองทุนเปิดนครหลวงไทย,Siam City Open-End-Fund,SCIF,RG,C0000000023,,3,R,N,,,,,,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
20,M0032_2536,002_2537,1994-01-12,-,กองทุนเปิดนครหลวงไทย สอง,Siam City Two Open-End Fund,SCIF2,RG,C0000000023,,3,R,N,,,,,,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
21,M0035_2538,041_2539,1996-08-09,-,กองทุนเปิดกาญจนอนันต์,Karnchana Anan Open-End Fund,KAF,RG,C0000000023,,3,R,N,,,,,,,,
22,M0036_2566,MF0065_2566,2023-02-24,-,กองทุนเปิดเอ็มเอฟซี สเตเบิ้ล อินคัม 24	ห้ามขายผู้ลงทุนรายย่อย ,MFC Stable Income Fund 24 Not for Retail Investors,MSI24AI,RG,C0000000023,,3,B,Y,0 ,,2 ,,,,,
23,M0037_2567,MF0033_2567,2024-01-24,-,กองทุนเปิดเอ็มเอฟซี ฟิกซ์อินคัม โรลโอเวอร์ 6 เอ็ม 2 ห้ามขายผู้ลงทุนรายย่อย,MFC Fixed Income Rollover Fund 6M2 Not for Retail Investors,MFAI-Roll6M2,RG,C0000000023,,3,B,N,,,,,,,,
24,M0039_2536,016_2536,1993-11-11,-,กองทุนเปิดสตางค์แดง,Satang Daeng Open-end Fund ,STD,RG,C0000000023,,3,R,N,,,,,,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
25,M0040_2536,028_2536,1993-12-30,-,กองทุนเปิดสตางค์แดงสอง,Satang Daeng Two Open-end Fund,STD2,RG,C0000000023,,3,R,N,,,,,,,,
26,M0044_2567,MF0046_2567,2024-01-31,-,กองทุนเปิดเอ็มเอฟซี พันธบัตรรัฐบาล โรลโอเวอร์ 3 เอ็ม,MFC Government Bond Rollover Fund 3M,MGOV-Roll3M,RG,C0000000023,,3,R,N,,,,,,,,
27,M0046_2561,MF0122_2561,2018-05-17,-,กองทุนเปิดเอ็มเอฟซี แวลู อินเวสติง,MFC Value Investing Fund,M-VI,RG,C0000000023,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน ตราสารหนี้ทั่วไป
<br>"
28,M0047_2554,MF0265_2554,2011-05-27,-,กองทุนเปิดเอ็มเอฟซี อินเตอร์เนชั่นแนล ดีเวลลอป มาร์เก็ต  ,MFC International Develop Markets Fund ,I-DEVELOP,RG,C0000000023,,1,R,N,,,,,,,,-   ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น   <br>หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br><br>
29,M0047_2563,MF0061_2563,2020-03-19,-,กองทุนเปิดเอ็มเอฟซี โฟกัส อิควิตี้,MFC Focus Equity Fund,M-FOCUS,RG,C0000000023,,3,R,N,,,,,,,,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>
"
30,M0048_2565,MF0102_2565,2022-04-05,-,กองทุนเปิดเอ็มเอฟซี โกลบอล มินิมั่ม โวลาติลิตี้,MFC Global Minimum Volatility Fund,MGMVOL,RG,C0000000023,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
31,M0057_2545,039_2545,2002-08-14,-,กองทุนเปิดเอ็มเอฟซีตราสารหนี้เพื่อการเลี้ยงชีพ,MFC Retirement Fixed Income Fund   ,M-FIX,RG,C0000000023,,3,R,N,,,,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ,,,- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้<br>- ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2<br>
32,M0063_2561,MF0078_2561,2018-03-29,-,กองทุนเปิดเอ็มเอฟซี โกรท อินเวสเมนท์ 5 อีเอ็ม 1,MFC Growth Investment 5 EM 1,GI5EM1,RG,C0000000023,,4,R,N,,,,,,,,"     - ผู้ลงทุนที่เข้าใจว่ามูลค่าหน่วยลงทุนเป้าหมายไม่ใช่การรับประกันผลตอบแทนจากการลงทุน และไม่สามารถขายคืนหน่วยลงทุนได้ ในช่วงเวลา 5 เดือน
<br>     - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>     - ผู้ลงทุนที่คาดหวังผลตอบแทนในการลงทุนระยะสั้นจากการจับจังหวะตลาด (market timing)
<br>"
33,M0066_2564,MF0141_2564,2021-04-29,-,กองทุนเปิดเอ็มเอฟซี โกลบอล แคนนาบิส,MFC Global Cannabis Fund,MCANN,RG,C0000000023,,1,R,N,,,,,,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
34,M0068_2553,119_2553,2010-02-25,-,กองทุนเปิดเอ็มเอฟซี แอคทิฟ อิควิตี้ ฟันด์,MFC Active Equity Fund,M-ACTIVE,RG,C0000000023,,3,R,N,,,,,,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
35,M0071_2549,072_2549,2006-03-31,-,กองทุนเปิดเอ็มเอฟซี โกลบอล สมาร์ท ฟันด์,MFC Global Smart Fund,MGS,RG,C0000000023,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,
36,M0072_2538,024_2538,1995-04-27,-,กองทุนเปิดศรีนคร,Bangkok Metropolitan Open-end Fund,BMBF,RG,C0000000023,,3,R,N,,,,,,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>
37,M0072_2564,MF0107_2564,2021-03-25,-,กองทุนเปิดเอ็มเอฟซี ดิสรัปทีฟ อินโนเวชั่น ทริกเกอร์ 8M1,MFC Disruptive Innovation Trigger fund 8M1,MD8M1,RG,C0000000023,,1,R,N,,,,,,,,- <span> </span>ผู้ลงทุนที่เข้าใจว่ามูลค่าหน่วยลงทุนเป้าหมายไม่ใช่การรับประกันผลตอบแทนจากการลงทุน และไม่สามารถขายหน่วยลงทุนคืนได้ในช่วงเวลา 8 เดือน<br>- <span> </span>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>- <span> </span>ผู้ลงทุนที่คาดหวังผลตอบแทนในการลงทุนระยะสั้นจากการจับจังหวะตลาด (market timing)
38,M0078_2560,MF0480_2560,2017-11-24,-,กองทุนเปิดเอ็มเอฟซี ไฮ-ดิวิเดนด์ หุ้นระยะยาว,MFC HI-DIVIDEND LONG TERM EQUITY FUND,HI-DIV LTF,RG,C0000000023,,3,R,N,,,,LTF,กองทุนรวมหุ้นระยะยาว,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
39,M0081_2566,MF0134_2566,2023-04-11,-,กองทุนเปิดเอ็มเอฟซี ไทย ออพพอร์ทูนิตี้ ซีรี่ส์ 4,MFC Thai Opportunity Fund Series 4,MTOP4,RG,C0000000023,,3,R,N,,,,,,,,
40,M0082_2545,038_2545,2002-08-14,-,กองทุนเปิดเอ็มเอฟซีพันธบัตรเพื่อการเลี้ยงชีพ ,MFC Retirement Bond Fund   ,M-BOND,RG,C0000000023,,3,R,N,,,,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ,,,- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้<br>- ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2<br><br>
41,M0084_2545,037_2545,2002-08-14,-,กองทุนเปิดเอ็มเอฟซีตลาดเงินเพื่อการเลี้ยงชีพ,MFC Money Market Retirement Fund,MMF-RMF,RG,C0000000023,,3,R,N,,,,"MM,RMF","กองทุนรวมตลาดเงิน,กองทุนรวมเพื่อการเลี้ยงชีพ",,,- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ <br>- ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่ใกล้เคียงเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่ากองทุนรวมตราสารหนี้ทั่วไปได้ <br> - ผู้ลงทุนที่ต้องการสภาพคล่องสูง <br> - ผู้ลงทุนที่ต้องการการลงทุนที่มีความเสี่ยงต่ำ<br>
