,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,risk_spectrum,risk_spectrum_desc,fund_suitable_desc,spec_code,spec_desc
10,M0157_2550,111_2551,2008-04-02,-,กองทุนเปิด อเบอร์ดีน โกลบอล อีเมอร์จิ้ง โกรท ฟันด์,abrdn Global Emerging Growth Fund,ABGEM,RG,C0000000290,,1,R,N,,,,,<p>มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV</p>,"<p>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</p><p>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>",FED,กองทุนรวมฟีดเดอร์
11,M0187_2563,MF0150_2563,2020-06-12,-,กองทุนเปิด อเบอร์ดีน ตราสารทุนไทย เพื่อการออม,abrdn Thai Equity Super Savings Fund,ABTESSF-M,RG,C0000000290,,3,R,N,,,,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,<p>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</p><p> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p><p>- ผู้ลงทุนที่ต้องการสิทธิประโยชน์ทางภาษี ซึ่งสามารถถือครองหน่วยลงทุนไว้ไม่น้อยกว่า 10 ปีนับแต่วันที่ซื้อหน่วยลงทุน และต้องเป็นไปตามหลักเกณฑ์ วิธีการ และเงื่อนไขที่กรมสรรพากรกำหนด</p>,SSF,กองทุนรวมเพื่อการออม 
12,M0250_2564,MF0317_2564,2021-09-28,-,กองทุนเปิด อเบอร์ดีน โกลบอล ไดนามิค ดีวิเด็น ฟันด์,abrdn Global Dynamic Dividend Fund,ABGDD-M,RG,C0000000290,,1,R,N,,,,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหลักทรัพย์อื่นในต่างประเทศ โดยเป็นการลงทุนในตราสารทุนหรือตราสารที่เกี่ยวข้องกับตราสารทุนของบริษัทที่จดทะเบียนซื้อขายในตลาดหลักทรัพย์ในประเทศต่าง ๆ ทั่วโลก และจะเน้นลงทุนในบริษัทที่มีนโยบายจ่ายเงินปันผลเพื่อสร้างกระแสรายรับจากเงินปันผลและโอกาสในการได้รับกำไรจากมูลค่าของหุ้นที่เพิ่มขึ้น ผู้ลงทุนควรสามารถลงทุนระยะยาวและรับความเสี่ยงที่เกี่ยวข้องกับการลงทุนในตราสารทุนของบริษัทในกลุ่มดังกล่าวในต่างประเทศได้<br>
","FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
13,M0250_2565,MF0279_2565,2022-09-13,-,กองทุนเปิด อเบอร์ดีน ไชน่า เน็กซ์ เจนเนอเรชั่น ฟันด์,abrdn China Next Generation Fund,ABCNEXT-M,RG,C0000000290,,1,R,N,,,,,,,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
14,M0256_2550,212_2550,2007-07-19,-,กองทุนเปิด อเบอร์ดีน อีเมอร์จิ้ง ออพพอร์ทูนิตี้ส์ บอนด์ ฟันด์,abrdn Emerging Opportunities Bond Fund,AEOB,RG,C0000000290,,1,R,N,,,,,<p>กองทุนรวมที่มีนโยบายการลงทุนในตราสาร unrated/non-investment grade ไม่น้อยกว่าร้อยละ 60 ของ NAV</p>,"<p>- ผู้ลงทุนที่ประสงค์จะลงทุนในตราสารหนี้ที่ออกโดยผู้ออกหลักทรัพย์ในตลาดเกิดใหม่ (emerging markets) และพร้อมที่จะรับความเสี่ยงที่เพิ่มขึ้นเพื่อโอกาสในการได้รับผลตอบแทนที่เพิ่มมากขึ้น โดยผู้ลงทุนควรลงทุนในกองทุนนี้เป็นส่วนหนึ่งของพอร์ตหลักของการลงทุนในตราสารหนี้ของผู้ลงทุนและควรมีระยะเวลาที่ยาวนานพอสำหรับการลงทุนในกองทุนนี้&nbsp;</p><p>
- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้</p><p>- ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+5</p>",FED,กองทุนรวมฟีดเดอร์
15,M0285_2546,066_2546,2003-11-13,-,กองทุนเปิด อเบอร์ดีน แวลู,abrdn Value Fund,ABV,RG,C0000000290,,4,R,N,,,,,<p>มี net exposure ได้ทั้งในตราสารทุน ตราสารหนี้ หรือทรัพย์สินทางเลือก</p>,<p>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุน และทำให้ขาดทุนได้</p><p>- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>,,
16,M0303_2564,MF0222_2566,2023-06-20,-,กองทุนเปิด อเบอร์ดีน ไชน่า A Share ซัสเทนเนเบิล เอคควิตี้ ฟันด์,abrdn China A Share Sustainable Equity Fund,ABCA,RG,C0000000290,,1,R,N,,,,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>-&nbsp;ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหลักทรัพย์อื่นในต่างประเทศ โดยเป็นการลงทุนในตราสารทุนหรือตราสารที่เกี่ยวข้องกับตราสารทุนของบริษัทซึ่งจดทะเบียนซื้อขายใน Shanghai Stock Exchange และ Shenzhen Stock Exchange (Chinese Stock Exchanges),"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
17,M0348_2555,MF0397_2555,2012-06-27,-,กองทุนเปิด อเบอร์ดีน อินคัม ครีเอชั่น,abrdn Income Creation Fund,ABINC-M,RG,C0000000290,,3,R,N,,,,,<p>มี net exposure ในเงินฝากหรือตราสารเทียบเท่าเงินฝากหรือตราสารหนี้ทั่วไปในขณะใด ๆ ไม่น้อยกว่าร้อยละ 80 ของ NAV</p>,"<p>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ <br>
</p><p>- ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2</p>",SSF,กองทุนรวมเพื่อการออม 
18,M0363_2549,311_2549,2006-12-06,-,กองทุนเปิด อเบอร์ดีน ยูโรเปี้ยน ซัสเทนเนเบิล เอคควิตี้ ฟันด์,abrdn European Sustainable Equity Fund,ABEG,RG,C0000000290,,1,R,N,,,,,<p>มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV</p>,"<p>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</p><p>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>",FED,กองทุนรวมฟีดเดอร์
19,M0401_2552,381_2552,2009-09-09,-,กองทุนเปิด อเบอร์ดีน ออล ไชน่า ซัสเทนเนเบิล เอคควิตี้ ฟันด์,abrdn All China Sustainable Equity Fund,ABCG-M,RG,C0000000290,,1,R,N,,,,,<p>มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV</p>,<p>•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่<font> </font>ลงทุนและทำให้ขาดทุนได้</p><p>•<font> </font>กองทุนรวมนี้มีระดับความเสี่ยงอยู่ในระดับ 6 (เสี่ยงสูง) เหมาะกับผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหลักทรัพย์อื่นใน<font> </font>ต่างประเทศ โดยเป็นการลงทุนในตราสารทุนหรือตราสารที่เกี่ยวข้องกับตราสารทุนของของบริษัท&nbsp;</p><p>•<font> </font>ผู้ลงทุนควรสามารถลงทุนในกองทุนนี้แบบระยะยาว โดยรับและเข้าใจความเสี่ยงที่เกี่ยวข้องกับการลงทุนในตราสารทุนของ<font> </font>บริษัทในกลุ่มดังกล่าวในต่างประเทศ ซึ่งรวมถึงความผันผวนของเงินทุนและผลตอบแทนทั้งในระยะสั้นและระยะยาวได้</p>,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
20,M0413_2548,076_2548,2005-06-02,-,กองทุนเปิด อเบอร์ดีน สมอล-มิดแค็พ,abrdn Small-Mid Cap Fund,ABSM-M,RG,C0000000290,,3,R,N,,,,,,,SSF,กองทุนรวมเพื่อการออม 
21,M0470_2562,MF0411_2562,2019-08-20,-,กองทุนเปิด อเบอร์ดีน ตราสารตลาดเงิน สำหรับกองทุนสำรองเลี้ยงชีพ,abrdn Money Market Fund for Provident Fund,ABMM-MF PVD,RG,C0000000290,,4,V,N,,,,,<p>มีนโยบายลงทุนแบบมีความเสี่ยงต่างประเทศบางส่วนแต่ไม่เกินร้อยละ 19.99 &nbsp;ของ NAV โดยลงทุนเฉพาะในทรัพย์สินเงินฝากหรือตราสารเทียบเท่าเงินฝากหรือตราสารหนี้หรือหลักทรัพย์หรือทรัพย์สินอื่นหรือการหาดอกผลอื่นตามที่สำนักงานกำหนด ซึ่งมีกำหนดชำระคืนเมื่อทวงถามหรือจะครบกำหนดชำระคืนหรือมีอายุสัญญาไม่เกิน 397 วันนับแต่วันที่ลงทุนในทรัพย์สินหรือเข้าทำสัญญานั้น และมี portfolio durationในขณะใดๆไม่เกิน 92 วัน</p>,<p>- ผู้ลงทุนที่เป็นกองทุนสำรองเลี้ยงชีพคาดหวังผลตอบแทนที่ใกล้เคียงเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่ากองทุนรวมตราสารหนี้ทั่วไปได้</p><p>- ผู้ลงทุนที่เป็นกองทุนสำรองเลี้ยงชีพต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+1</p><p>- ผู้ลงทุนที่เป็นกองทุนสำรองเลี้ยงชีพต้องการลงทุนในตราสารหนี้ที่มีคุณภาพดี สภาพคล่องสูง และมีความเสี่ยงจากความผันผวนของราคาต่ำ&nbsp;</p> - ผู้ลงทุนที่เป็นกองทุนสำรองเลี้ยงชีพที่ต้องการสภาพคล่องสูง <br> ,MM,กองทุนรวมตลาดเงิน
22,M0488_2562,MF0412_2562,2019-08-20,-,กองทุนเปิด อเบอร์ดีน ตราสารหนี้ สำหรับกองทุนสำรองเลี้ยงชีพ,abrdn Fixed Income Fund for Provident Fund,ABFI-MF PVD,RG,C0000000290,,3,V,N,,,,,<p>มี net exposure ในเงินฝากหรือตราสารเทียบเท่าเงินฝากหรือตราสารหนี้ทั่วไปในขณะใด ๆ ไม่น้อยกว่าร้อยละ 80 ของ NAV</p>,<p>- ผู้ลงทุนที่เป็นกองทุนสำรองเลี้ยงชีพที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้<br>- ผู้ลงทุนที่เป็นกองทุนสำรองเลี้ยงชีพที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2</p>,,
23,M0529_2559,MF0530_2559,2016-11-24,-,กองทุนเปิด อเบอร์ดีน หุ้นระยะยาว 70/30,abrdn Long Term Equity Fund 70/30,ABLTF 70/30,RG,C0000000290,,4,R,N,,,,,<p>&nbsp;มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV</p>,"<p>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</p><p>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>",LTF,กองทุนรวมหุ้นระยะยาว
24,M0532_2556,MF0527_2556,2013-08-28,-,กองทุนเปิด อเบอร์ดีน เจแปนนีส  ซัสเทนเนเบิล เอคควิตี้ ฟันด์,abrdn Japanese Sustainable Equity Fund,ABJO,RG,C0000000290,,1,R,N,,,,,<p>มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV</p>,"<p>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</p><p>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
</p>",FED,กองทุนรวมฟีดเดอร์
25,M0536_2564,MF0071_2565,2022-03-15,-,กองทุนเปิด อเบอร์ดีน โกลบอล อินโนเวชั่น เอคควิตี้ ฟันด์,abrdn Global Innovation Equity Fund,ABINNO-M,RG,C0000000290,,1,R,N,,,,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,"<p>•&nbsp;ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</p>
<p>•&nbsp;ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป</p>
<p>• ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหลักทรัพย์อื่นในต่างประเทศ โดยเป็นการลงทุนในตราสารทุนหรือตราสารที่เกี่ยวข้องกับตราสารทุนของบริษัททุกขนาดที่มีโมเดลธุรกิจ (business model) มุ่งเน้นไปที่นวัตกรรม และ/หรือที่จะได้รับประโยชน์จากนวัตกรรมในทุกรูปแบบ&nbsp;</p>
","FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
