,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,risk_spectrum,risk_spectrum_desc,fund_suitable_desc,spec_code,spec_desc
12,M0033_2544,026_2545,2002-06-04,-,กองทุนเปิดบีเฟล็กซ์,B-flex Open-end Fund,B-FLEX,RG,C0000000329,,3,R,N,,,,,มี net exposure ได้ทั้งในตราสารทุน ตราสารหนี้หรือทรัพย์สินทางเลือก,กองทุนรวมนี้เหมาะสมกับเงินลงทุนของผู้ลงทุนในส่วนที่สามารถรับความเสี่ยงได้ในระดับปานกลาง โดยหวังผลตอบแทนที่กองทุนจะได้รับจากดอกเบี้ย หรือกำไรส่วนเกินทุนจากการลงทุนในตราสารแห่งหนี้ รวมทั้งผลตอบแทนที่กองทุนจะได้รับจากเงินปันผล หรือกำไรส่วนเกินทุนจากการลงทุนในตราสารแห่งทุน,,
13,M0034_2538,012_2538,1995-03-17,-,กองทุนเปิดบัวหลวงปัจจัย 4,Bualuang Basic Open-end Fund,BBASIC,RG,C0000000329,,3,R,N,,,,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยไม่น้อยกว่า 80% ของ NAV<br>,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลง จนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>",,
14,M0034_2539,060_2539,1996-12-13,-,กองทุนเปิดบัวหลวงร่วมทุน,BUALUNG CAPITAL OPEN-END FUND,BCAP,RG,C0000000329,,3,R,N,,,,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลง จนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>",,
15,M0035_2536,014_2536,1993-11-03,-, กองทุนเปิดบัวแก้ว,Buakaew Open-end Fund,BKA,RG,C0000000329,,3,R,N,,,,,กองทุนมี net exposure ในตราสารทุนเป็นหลัก โดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่า 80% ของ NAV,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลง จนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป",,
16,M0042_2562,MF0134_2562,2019-03-21,-,กองทุนเปิดบัวหลวงทศพลหุ้นระยะยาว,Bualuang Top-Ten LTF,B-TOPTENLTF,RG,C0000000329,,3,R,N,,,,,กองทุนมี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่า 80% ของ NAV,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
",LTF,กองทุนรวมหุ้นระยะยาว
17,M0043_2567,MF0035_2567,2024-01-29,-,กองทุนรวมบัวหลวงธนรัฐ 2/24,Bualuang Thanarat 2/24,B2/24,RG,C0000000329,,3,R,Y,,6 ,,,,,,
18,M0044_2563,MF0199_2563,2020-07-23,-,กองทุนเปิดบัวหลวงอินคัมเพื่อการออม,Bualuang Income Super Savings Fund,B-INCOMESSF,RG,C0000000329,,4,R,N,,,,,มี net exposure ได้ทั้งในตราสารทุน ตราสารหนี้ หรือทรัพย์สินทางเลือก,"- ผู้ลงทุนที่สามารถรับความเสี่ยงได้ในระดับปานกลางค่อนข้างสูงจากการลงทุนทั้งในและต่างประเทศ โดยคาดหวัง<br>
ผลตอบแทนที่กองทุนจะได้รับจากการลงทุนในหลักทรัพย์ประเภทต่างๆ
<br>
- ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการออม โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน<br>ตราสารหนี้ทั่วไป และเนื่องจากเป็นกองทุนรวมเพื่อการออม ผู้ลงทุนต้องถือครองหน่วยลงทุนเป็นระยะเวลาไม่น้อยกว่า<br>
10 ปี เพื่อสิทธิประโยชน์ทางภาษี
<br>","FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
19,M0047_2566,MF0120_2566,2023-03-30,-,กองทุนเปิดบัวหลวง ไดนามิก บอนด์,Bualuang Dynamic Bond Fund,B-DYNAMIC BOND,RG,C0000000329,,1,R,N,,,,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
20,M0053_2563,MF0200_2563,2020-07-23,-,กองทุนเปิดบัวหลวงหุ้นฟิวเจอร์เพื่อการออม,Bualuang Future Equity Super Savings Fund,B-FUTURESSF,RG,C0000000329,,1,R,N,,,,,<font> </font>กองทุนมี net exposure ในตราสารทุนต่างประเทศเป็นหลัก โดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,"•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนและความเสี่ยงที่เกี่ยวข้องกับการลงทุนในหลักทรัพย์หรือทรัพย์สินอื่นในต่างประเทศ<br>
•<font> </font>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาวในหลักทรัพย์ต่างประเทศ โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
•<font> </font>ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการออม โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป และเนื่องจากเป็นกองทุนรวมเพื่อการออม ผู้ลงทุนต้องถือครองหน่วยลงทุนเป็นระยะเวลาไม่น้อยกว่า 10 ปี เพื่อสิทธิประโยชน์ทางภาษี<br>
","FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
21,M0057_2559,MF0140_2559,2016-03-31,-,กองทุนเปิดบัวหลวงหุ้นอาเซียน,Bualuang ASEAN Equity Fund,B-ASEAN,RG,C0000000329,,4,R,N,,,,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลง จนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป",,
22,M0059_2545,075_2545,2002-11-27,-,กองทุนเปิดบัวหลวงเฟล็กซิเบิ้ลเพื่อการเลี้ยงชีพ,Bualuang Flexible RMF,BFLRMF,RG,C0000000329,,3,R,N,,,,,กองทุนมี net exposure ได้ทั้งในตราสารทุน ตราสารหนี้ หรือทรัพย์สินทางเลือก,"<ul><li>ผู้ลงทุนที่สามารถรับความเสี่ยงได้ในระดับปานกลางค่อนข้างสูง
</li><li>ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ โดยหวังผลตอบแทนที่กองทุนจะได้รับจากเงินปันผลหรือกำไรส่วนเกินจากการลงทุนในตราสารทุน รวมทั้งผลตอบแทนที่กองทุนจะได้รับจากดอกเบี้ยหรือกำไรส่วนเกินจากการลงทุนในตราสารหนี้ และเนื่องจากเป็นกองทุนรวมเพื่อการเลี้ยงชีพ ผู้ลงทุนจึงควรลงทุนต่อเนื่องเป็นระยะเวลาไม่น้อยกว่า 5 ปี จนครบอายุ 55 ปีบริบูรณ์ เพื่อสิทธิประโยชน์ทางภาษี
<br></li></ul>",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
23,M0062_2545,074_2545,2002-11-27,-,กองทุนเปิดบัวหลวงตราสารหนี้เพื่อการเลี้ยงชีพ,Bualuang Fixed-income RMF,BFRMF,RG,C0000000329,,3,R,N,,,,,กองทุนมี net exposure ในเงินฝาก หรือตราสารเทียบเท่าเงินฝาก หรือตราสารหนี้ทั่วไปในขณะใดๆ ไม่น้อยกว่า 80% ของ NAV,"<ul>
    <li>ผู้ลงทุนที่สามารถรับความเสี่ยงได้ในระดับปานกลางค่อนข้างต่ำ</li>
    <li>ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ&nbsp;โดยหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้&nbsp;และเนื่องจากเป็นกองทุนรวมเพื่อการเลี้ยงชีพ ผู้ลงทุนจึงควรลงทุนต่อเนื่องเป็นระยะเวลาไม่น้อยกว่า 5 ปี จนครบอายุ 55 ปีบริบูรณ์ เพื่อสิทธิประโยชน์ทางภาษี<br></li></ul>",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
24,M0064_2563,MF0070_2563,2020-04-01,-,กองทุนเปิดบัวหลวงเพิ่มพูน,Bualuang Enhanced Fixed Income Fund,B-ENHANCED,RG,C0000000329,,4,R,N,,,,,,•<span> </span>ผู้ลงทุนที่สามารถรับความเสี่ยงได้ในระดับปานกลางค่อนข้างต่ำจากการลงทุนในตราสารหนี้ และมีโอกาสรับผลตอบแทนโดยเฉลี่ยต่อปีในระยะยาวที่ดี<br>•<span> </span>ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ<br><div><br></div><br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?,,
25,M0067_2545,073_2545,2002-11-27,-,กองทุนเปิดบัวหลวงตราสารทุนเพื่อการเลี้ยงชีพ,Bualuang Equity RMF,BERMF,RG,C0000000329,,3,R,N,,,,,<p>กองทุนมี net exposure ในตราสารทุนเป็นหลัก โดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่า 80% ของ NAV</p>,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
- ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ โดยหวังผลตอบแทนที่กองทุนจะได้รับจากเงินปันผลหรือกำไรส่วนเกินจากการลงทุนในตราสารทุน และเพื่อโอกาสที่จะได้รับผลตอบแทนโดยเฉลี่ยต่อปีในระดับที่สูงกว่าการลงทุนในตราสารหนี้ ผู้ลงทุนจึงควรตั้งเป้าหมายการลงทุนระยะยาวหลายๆ ปีในกองทุนนี้ และเนื่องจากเป็นกองทุนรวมเพื่อการเลี้ยงชีพ ผู้ลงทุนจึงควรลงทุนต่อเนื่องเป็นระยะเวลาไม่น้อยกว่า 5 ปี จนครบอายุ 55 ปีบริบูรณ์ เพื่อสิทธิประโยชน์ทางภาษี",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
26,M0078_2565,MF0128_2565,2022-04-29,-,กองทุนเปิดบัวหลวงโกลบอลอินโนเวชั่นและเทคโนโลยีเพื่อการออม,Bualuang Global Innovation & Technology Super Savings Fund,B-INNOTECHSSF,RG,C0000000329,,1,R,N,,,,,กองทุนมี net exposure มุ่งลงทุนโดยเฉพาะเจาะจงในตราสารทุนเพียงบางหมวดอุตสาหกรรม โดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่า 80% ของ NAV,"<font>-&nbsp;</font>ผู้ลงทุนที่สามารถรับความผันผวนและความเสี่ยงที่เกี่ยวข้องกับการลงทุนในหลักทรัพย์หรือทรัพย์สินในต่างประเทศ<br><font>-&nbsp;</font>ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาวในหลักทรัพย์ต่างประเทศ โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br><font>-&nbsp;</font>ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นที่มีการพัฒนาด้านผลิตภัณฑ์ กระบวนการ หรือบริการ อันจะนำมาซึ่งประโยชน์อย่างสูงจากความก้าวหน้าและการพัฒนาทางเทคโนโลยี<br><font>-&nbsp;</font>ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการออม โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป และเนื่องจากเป็นกองทุนรวมเพื่อการออม ผู้ลงทุนต้องถือครองหน่วยลงทุนเป็นระยะเวลาไม่น้อยกว่า 10 ปี เพื่อสิทธิประโยชน์<br>
ทางภาษี<br>","FED,SE,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม,กองทุนรวมเพื่อการออม "
27,M0082_2564,MF0144_2564,2021-04-29,-,กองทุนเปิดบัวหลวงโกลบอลธีมเมติกออพพอร์ทูนิตี้เพื่อการเลี้ยงชีพ,Bualuang Global Thematic Opportunities RMF,B-GTORMF,RG,C0000000329,,1,R,N,,,,,กองทุนมี net exposure ในตราสารทุนต่างประเทศเป็นหลัก โดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV ,"- ผู้ลงทุนที่สามารถรับความผันผวนและความเสี่ยงที่เกี่ยวข้องกับการลงทุนในหลักทรัพย์หรือทรัพย์สินอื่นในต่างประเทศ<br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาวในหลักทรัพย์ที่เกี่ยวข้องกับภูมิภาคต่างๆ ทั่วโลก โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
- ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป และเนื่องจากเป็นกองทุนรวมเพื่อการเลี้ยงชีพ ผู้ลงทุนจึงควรลงทุนต่อเนื่องเป็นระยะเวลาไม่น้อยกว่า 5 ปี จนครบอายุ 55 ปีบริบูรณ์ เพื่อสิทธิประโยชน์ทางภาษี<br>
","FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ"
28,M0083_2558,MF0294_2558,2015-05-19,-,กองทุนเปิดบัวหลวงโกลบอลเฮลธ์แคร์เพื่อการเลี้ยงชีพ,Bualuang Global Health Care RMF,BCARERMF,RG,C0000000329,,1,R,N,,,,,<p>กองทุนมี net exposure มุ่งลงทุนโดยเฉพาะเจาะจงในตราสารทุนเพียงบางหมวดอุตสาหกรรม โดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่า 80% ของ NAV</p>,"•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนและความเสี่ยงที่เกี่ยวข้องกับการลงทุนในหลักทรัพย์หรือทรัพย์สินในต่างประเทศได้<br>
•<font> </font>ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ โดยคาดหวังผลตอบแทนในระยะยาว<br>
ที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป และเนื่องจากเป็นกองทุนรวมเพื่อการเลี้ยงชีพ ผู้ลงทุนจึงควรลงทุนต่อเนื่อง<br>
เป็นระยะเวลาไม่น้อยกว่า 5 ปีจนครบอายุ 55 ปีบริบูรณ์ เพื่อสิทธิประโยชน์ทางภาษี<br>
•<font> </font>ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care<br>
","FED,RMF,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมหมวดอุตสาหกรรม"
29,M0084_2565,MF0129_2565,2022-04-29,-,กองทุนเปิดบัวหลวงหุ้นเอเชียเพื่อการออม,Bualuang Asia Equity Super Savings Fund,B-ASIASSF,RG,C0000000329,,1,R,N,,,,,,•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนและความเสี่ยงที่เกี่ยวข้องกับการลงทุนในหลักทรัพย์หรือทรัพย์สินในต่างประเทศ<br>•<font> </font>ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาวในหลักทรัพย์ต่างประเทศ โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>•<font> </font>ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการออม โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน<br>ตราสารหนี้ทั่วไป และเนื่องจากเป็นกองทุนรวมเพื่อการออม ผู้ลงทุนต้องถือครองหน่วยลงทุนเป็นระยะเวลาไม่น้อยกว่า 10 ปี เพื่อสิทธิประโยชน์<br>,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
30,M0086_2563,MF0293_2563,2020-10-16,-,กองทุนเปิดบัวหลวงบีแมพส์ 25,BUALUANG MAPS 25,BMAPS25,RG,C0000000329,,4,R,N,,,,,กองทุนมี net exposure ได้ทั้งในตราสารทุน ตราสารหนี้ หรือทรัพย์สินทางเลือก,ผู้ลงทุนที่ต้องการกระจายการลงทุนในหลักทรัพย์ประเภทต่างๆ รวมถึงสามารถรับความเสี่ยงได้จากการลงทุนทั้งในและต่างประเทศ และเพื่อโอกาสได้รับผลตอบแทนจากการลงทุนที่ดี ผู้ลงทุนจึงควรตั้งเป้าหมายการลงทุนระยะกลางถึงระยะยาวในกองทุนนี้,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
