,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,risk_spectrum,risk_spectrum_desc,fund_suitable_desc,spec_code,spec_desc
10,M0029_2567,MF0020_2567,2024-01-17,-,กองทุนเปิดเค พันธบัตร 1 ปี Q,K Government Bond 1 Year Q Fund,KGB1YQ,RG,C0000000021,,3,R,Y,,,1 ,,,,,
11,M0030_2559,MF0303_2559,2016-07-21,-,กองทุนเปิดเค มินิมั่ม โวลาติลิตี้ หุ้นทุน,K Minimum Volatility Quantitative Equity Fund,K-MVEQ,RG,C0000000021,,3,R,N,,,,,,• ผู้ลงทุนที่ต้องการลงทุนในกองทุนหุ้นที่มีความผันผวนต่ำกว่ากองทุนหุ้นทั่วไป • ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้• ผู้ลงทุนที่สามารถลงทุนในระยะยาวตั้งแต่ 5 ปี ขึ้นไป,,
12,M0036_2565,MF0087_2565,2022-03-29,-,กองทุนเปิดเค ไดนามิก ตราสารหนี้,K Dynamic Fixed Income Fund,K-DFIXED,RG,C0000000021,,4,R,N,,,,,,"<p>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝากและยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>
-&nbsp;ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายหน่วยลงทุนได้ทุกวันทำการ โดยจะรับเงินคืนภายในวันที่ T+2
<br>
-&nbsp;ผู้ลงทุนควรลงทุนในกองทุนนี้เป็นระยะเวลาตั้งแต่ 1 ปีขึ้นไป</p>",,
13,M0037_2536,036_2537,1994-12-20,-,กองทุนเปิดเค สตราทีจิค เทรดดิ้ง หุ้นทุน,K Strategic Trading Equity Fund,K-STEQ,RG,C0000000021,,3,R,N,,,,,,• ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้• ผู้ลงทุนที่สามารถลงทุนในระยะยาวตั้งแต่ 5 ปี ขึ้นไป,,
14,M0038_2559,MF0143_2559,2016-03-31,-,กองทุนเปิดเค เอสเอฟ พลัส,K SF Plus Fund,K-SFPLUS,RG,C0000000021,,4,R,N,,,,,,• ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้• ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+1• ผู้ลงทุนที่ต้องการพักเงินในระยะเวลา 3 เดือนขึ้นไป,,
15,M0042_2567,MF0025_2567,2024-01-22,-,กองทุนเปิดเค พันธบัตร 6 เดือน AT,K Government Bond 6 Months AT Fund,KGB6MAT,RG,C0000000021,,3,R,Y,,6 ,,,,,,
16,M0045_2561,MF0073_2561,2018-03-21,-,กองทุนเปิดเค ยูโรเปียน Small Cap หุ้นทุน,K European Small Cap Equity Fund,K-EUSMALL,RG,C0000000021,,1,R,N,,,,,,• ผู้ลงทุนที่เชื่อมั่นในการเติบโตของหุ้นของบริษัทขนาดเล็กในตลาดยุโรป• ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้• ผู้ลงทุนที่สามารถลงทุนในระยะยาวตั้งแต่ 5 ปี ขึ้นไป,FED,กองทุนรวมฟีดเดอร์
17,M0045_2565,MF0169_2565,2022-06-02,-,กองทุนเปิดเค เวียดนาม หุ้นทุนเพื่อการเลี้ยงชีพ,K Vietnam Equity RMF,KVIETNAMRMF,RG,C0000000021,,1,R,N,,,,,,<br>?	ผู้ลงทุนที่ต้องการลงทุนระยะยาวเพื่อใช้ในวัยเกษียณ โดยผู้ลงทุนจะได้รับสิทธิประโยชน์ทางภาษี เมื่อปฏิบัติตามเงื่อนไขการลงทุน<br>?	ผู้ลงทุนที่เชื่อมั่นในการเติบโตของเศรษฐกิจเวียดนาม และต้องการรับผลตอบแทนจากการลงทุนในหุ้นเวียดนาม<br>?	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>?	ผู้ลงทุนที่สามารถรับความเสี่ยงจากอัตราแลกเปลี่ยนได้<br><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป,"FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ"
18,M0047_2567,MF0030_2567,2024-01-24,-,กองทุนเปิดเค พันธบัตร 6 เดือน AU,K Government Bond 6 Months AU Fund,KGB6MAU,RG,C0000000021,,3,R,Y,,6 ,,,,,,
19,M0054_2560,MF0318_2560,2017-08-02,-,กองทุนเปิดเค ตราสารหนี้ พลัส,K Fixed Income Plus Fund,K-FIXEDPLUS,RG,C0000000021,,4,R,N,,,,,,<p>K-FIXEDPLUS-A(A)</p><p>• ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้<br>• ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2<br>• ผู้ลงทุนควรลงทุนในกองทุนนี้เป็นระยะเวลาตั้งแต่ 1 ปีขึ้นไป</p><p>&nbsp;</p><p>K-FIXEDPLUS-SSF</p><p>• ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้<br>• ผู้ลงทุนที่สามารถยอมรับเงื่อนไขเกี่ยวกับระยะเวลาในการลงทุนได้ ซึ่งก็คือ เมื่อลงทุนแล้วต้องถือหน่วยลงทุนไว้ไม่น้อยกว่า 10 ปี นับตั้งแต่วันที่ซื้อหน่วยลงทุน</p>,SSF,กองทุนรวมเพื่อการออม 
20,M0059_2554,MF0278_2554,2011-06-02,-,กองทุนเปิดเค อินเดีย หุ้นทุน,K India Equity Fund,K-INDIA,RG,C0000000021,,1,R,N,,,,,,• ผู้ลงทุนที่ต้องการรับผลตอบแทนจากการลงทุนในหุ้นของบริษัทในประเทศอินเดีย• ผู้ลงทุนที่ต้องการได้รับเงินปันผลระหว่างการลงทุน• ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้• ผู้ลงทุนที่สามารถลงทุนในระยะยาวตั้งแต่ 5 ปี ขึ้นไป,FED,กองทุนรวมฟีดเดอร์
21,M0059_2566,MF0039_2566,2023-02-08,-,กองทุนเปิดเค ตราสารหนี้ต่างประเทศ1YAE ห้ามขายผู้ลงทุนรายย่อย,K Foreign Fixed Income 1YAE Fund Not for Retail Investors,KFF1YAE-BR,RG,C0000000021,,1,B,Y,,,1 ,,,,,
22,M0061_2544,042_2544,2001-12-19,-,กองทุนเปิดเค หุ้นทุนบริพัตรเพื่อการเลี้ยงชีพ,K Flexible Equity RMF,KFLRMF,RG,C0000000021,,3,R,N,,,,,,• ผู้ลงทุนที่ต้องการลงทุนระยะยาวเพื่อใช้ในวัยเกษียณ โดยผู้ลงทุนจะได้รับสิทธิประโยชน์ทางภาษี เมื่อปฏิบัติตามเงื่อนไขการลงทุน• ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
23,M0062_2544,041_2544,2001-12-19,-,กองทุนเปิดเค บาลานซ์เพื่อการเลี้ยงชีพ,K Balanced RMF,KBLRMF,RG,C0000000021,,3,R,N,,,,,,• ผู้ลงทุนที่ต้องการลงทุนระยะยาวเพื่อใช้ในวัยเกษียณ โดยผู้ลงทุนจะได้รับสิทธิประโยชน์ทางภาษี เมื่อปฏิบัติตามเงื่อนไขการลงทุน• ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
24,M0063_2544,009_2545,2002-02-20,-,กองทุนเปิดเค ตราสารหนี้ระยะสั้นเพื่อการเลี้ยงชีพ ,K Short Term Fixed Income RMF,KSFRMF,RG,C0000000021,,3,R,N,,,,,,• ผู้ลงทุนที่ต้องการลงทุนระยะยาวเพื่อใช้ในวัยเกษียณ โดยผู้ลงทุนจะได้รับสิทธิประโยชน์ทางภาษี เมื่อปฏิบัติตามเงื่อนไขการลงทุน• ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
25,M0064_2544,039_2544,2001-12-19,-,กองทุนเปิดเค พันธบัตรเพื่อการเลี้ยงชีพ ,K Government Bond RMF,KGBRMF,RG,C0000000021,,3,R,N,,,,,,• ผู้ลงทุนที่ต้องการลงทุนระยะยาวเพื่อใช้ในวัยเกษียณ โดยผู้ลงทุนจะได้รับสิทธิประโยชน์ทางภาษี เมื่อปฏิบัติตามเงื่อนไขการลงทุน• ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
26,M0065_2544,040_2544,2001-12-19,-,กองทุนเปิดเค ตราสารหนี้เพื่อการเลี้ยงชีพ,K Fixed Income RMF,KFIRMF,RG,C0000000021,,3,R,N,,,,,,• ผู้ลงทุนที่ต้องการลงทุนระยะยาวเพื่อใช้ในวัยเกษียณ โดยผู้ลงทุนจะได้รับสิทธิประโยชน์ทางภาษี เมื่อปฏิบัติตามเงื่อนไขการลงทุน• ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
27,M0066_2560,MF0127_2560,2017-03-22,-,กองทุนเปิดเค ซีเล็คทีฟ อีเมอร์จิ้ง มาร์เก็ตส์ หุ้นทุน,K Selective Emerging Markets Equity Fund,K-SEMQ,RG,C0000000021,,1,R,N,,,,,,• ผู้ที่ต้องการลงทุนในหุ้นกลุ่มประเทศตลาดเกิดใหม่ทั่วโลก• ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้•	ผู้ลงทุนที่สามารถลงทุนในระยะยาวตั้งแต่ 5 ปี ขึ้นไป,FED,กองทุนรวมฟีดเดอร์
28,M0070_2557,MF0233_2557,2014-04-10,-,กองทุนเปิดเค โกลบอล บอนด์,K Global Bond Fund,K-GB,RG,C0000000021,,1,R,N,,,,,,• ผู้ลงทุนที่ต้องการรับผลตอบแทนจากการลงทุนในตราสารหนี้ทั่วโลก • ผู้ลงทุนที่ต้องการได้รับเงินปันผลระหว่างการลงทุน• ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ • ผู้ลงทุนที่สามารถลงทุนในระยะยาวตั้งแต่ 3 ปี ขึ้นไป,FED,กองทุนรวมฟีดเดอร์
29,M0074_2558,MF0171_2559,2016-04-27,-,กองทุนเปิดเค ดัชนีหุ้นญี่ปุ่น,K Japanese Equity Index Fund,K-JPX,RG,C0000000021,,1,R,N,,,,,,• ผู้ลงทุนที่เชื่อมั่นในการเติบโตของเศรษฐกิจญี่ปุ่น และต้องการรับผลตอบแทนจากการลงทุนในหุ้นญี่ปุ่น• ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้• ผู้ลงทุนที่สามารถลงทุนในระยะยาวตั้งแต่ 5 ปี ขึ้นไป,"FED,IND","กองทุนรวมฟีดเดอร์,กองทุนรวมดัชนี"
30,M0077_2564,MF0126_2564,2021-04-08,-,กองทุนเปิดเค เอเชีย เทคโนโลยี หุ้นทุน,K Asia Technology Equity Fund,K-ATECH,RG,C0000000021,,1,R,N,,,,,,• ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่มเทคโนโลยีในภูมิภาคเอเชียแปซิฟิกและญี่ปุ่น และคาดหวังผลตอบแทนระยะยาวจากการลงทุนในหุ้นดังกล่าว&nbsp; <br>• ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนหลักไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้&nbsp; <br>• ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนหลักไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้&nbsp; <br>• ผู้ลงทุนที่สามารถรับความเสี่ยงจากอัตราแลกเปลี่ยนได้&nbsp; <br>• ผู้ลงทุนที่สามารถลงทุนได้ตั้งแต่ 5 ปี ขึ้นไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป,FED,กองทุนรวมฟีดเดอร์
31,M0080_2545,023_2545,2002-05-21,-,กองทุนเปิดเค โกลบอล แอลโลเคชั่น,K Global Allocation Fund,K-GA,RG,C0000000021,,1,R,N,,,,,,<p>K-GA-A(A)</p><p>• ผู้ที่ต้องการกระจายการลงทุนในหลายสินทรัพย์ หลายประเทศ<br>• ผู้ที่ไม่มีเวลาติดตามและปรับสัดส่วนการลงทุนให้เหมาะสมตามภาวะตลาด<br>• ผู้ลงทุนที่สามารถลงทุนในระยะยาวตั้งแต่ 5 ปี ขึ้นไป</p><p>K-GA-A(D)</p><p>• ผู้ที่ต้องการกระจายการลงทุนในหลายสินทรัพย์ หลายประเทศ<br>• ผู้ที่ไม่มีเวลาติดตามและปรับสัดส่วนการลงทุนให้เหมาะสมตามภาวะตลาด<br>• ผู้ลงทุนที่ต้องการได้รับเงินปันผลระหว่างการลงทุน<br>• ผู้ลงทุนที่สามารถลงทุนในระยะยาวตั้งแต่ 5 ปี ขึ้นไป</p>,FED,กองทุนรวมฟีดเดอร์
32,M0093_2567,MF0047_2567,2024-02-05,-,กองทุนเปิดเค พันธบัตร 6 เดือน AV,K Government Bond 6 Months AV Fund,KGB6MAV,RG,C0000000021,,3,R,Y,,6 ,,,,,,
33,M0096_2563,MF0233_2563,2020-08-18,-,กองทุนเปิดเค Global Tech PE 20A ห้ามขายผู้ลงทุนรายย่อย,K Global Tech PE 20A Fund Not for Retail Investors,K-GTPE20A-UI,RG,C0000000021,,1,X,Y,,,9 ,,,"-ผู้ลงทุนที่สามารถรับความผันผวนของราคาของหน่วย private equity ที่กองทุนไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>-ผู้ลงทุนที่สามารถลงทุนได้ในระยะยาวตั้งแต่ 9 ปีขึ้น
<br>-ผู้ลงทุนที่สามารถรับความเสี่ยงจากอัตราแลกเปลี่ยนได้ 
<br>",FED,กองทุนรวมฟีดเดอร์
34,M0100_2564,MF0134_2564,2021-04-27,-,กองทุนเปิดเค ตราสารหนี้ 2022H,K Fixed Income 2022H Fund,K-FI22H,RG,C0000000021,,4,R,N,,,1 ,,,• ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้<br>• ผู้ลงทุนควรลงทุนในกองทุนนี้เป็นระยะเวลาตั้งแต่ 1 ปีขึ้นไป<br>• ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2,,
35,M0101_2564,MF0129_2564,2021-04-12,-,กองทุนเปิดเค ตราสารหนี้ 2022G,K Fixed Income 2022G Fund,K-FI22G,RG,C0000000021,,4,R,N,,,,,,• ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้<br>• ผู้ลงทุนควรลงทุนในกองทุนนี้เป็นระยะเวลาตั้งแต่ 1 ปีขึ้นไป<br>• ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2,,
36,M0102_2564,MF0154_2564,2021-05-12,-,กองทุนเปิดเค ตราสารหนี้ 2022I,K Fixed Income 2022I Fund,K-FI22I,RG,C0000000021,,4,R,N,,,1 ,,,"-	ผู้ลงทุนที่ต้องการรับผลตอบแทนและสามารถรับความเสี่ยงจากการลงทุนตราสารหนี้ในภูมิภาคเอเชีย
<br>-	ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>-	ผู้ลงทุนที่ยอมรับและเข้าใจว่าอาจขาดทุนและสูญเสียเงินต้น หากผู้ออกตราสารหรือเงินฝากที่กองทุนลงทุนไม่สามารถชำระเงินต้นและดอกเบี้ยคืนได้
<br>-	ผู้ลงทุนที่สามารถรับความเสี่ยงจากอัตราแลกเปลี่ยนได้
<br>",,
37,M0103_2564,MF0169_2564,2021-05-25,-,กองทุนเปิดเค ตราสารหนี้ 2022J,K Fixed Income 2022J Fund,K-FI22J,RG,C0000000021,,4,R,N,,,1 ,,,"-	ผู้ลงทุนที่ต้องการรับผลตอบแทนและสามารถรับความเสี่ยงจากการลงทุนตราสารหนี้ในภูมิภาคเอเชีย
<br>-	ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>-	ผู้ลงทุนที่ยอมรับและเข้าใจว่าอาจขาดทุนและสูญเสียเงินต้น หากผู้ออกตราสารหรือเงินฝากที่กองทุนลงทุนไม่สามารถชำระเงินต้นและดอกเบี้ยคืนได้
<br>-	ผู้ลงทุนที่สามารถรับความเสี่ยงจากอัตราแลกเปลี่ยนได้
<br>",,
38,M0107_2566,MF0066_2566,2023-02-24,-,กองทุนเปิดเค พันธบัตร 1 ปี D,K Government Bond 1 Year D Fund,KGB1YD,RG,C0000000021,,3,R,Y,,,1 ,,,,,
