,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,spec_desc,risk_spectrum,risk_spectrum_desc,fund_suitable_desc
10,M0209_2554,MF0462_2554,2011-08-19,-,กองทุนเปิดเคเคพี สตราทิจิค แอสเซ็ท อโลเคชั่น,KKP STRATEGIC ASSET ALLOCATION FUND,KKP SG-AA FUND,RG,C0000005025,,4,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,"<p style=""color: rgb(0, 0, 0);"">•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 5 (เสี่ยงปานกลางค่อนข้างสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูง โดยผู้ลงทุนต้องการลงทุนระยะกลางถึงยาว และต้องการกระจายเงินลงทุนไปลงทุนในตราสารที่หลากหลายทั้งในประเทศและต่างประเทศ โดยผู้จัดการกองทุนจะมีการปรับเปลี่ยนสัดส่วนการลงทุนตามความเหมาะสม 
<br>•	ผู้ลงทุนที่สามารถรับความเสี่ยงจากการลงทุนในตราสารที่หลากหลายได้ เช่น ตราสารทุน ตราสารหนี้ ตราสารหนี้ที่มีความเสี่ยงสูง (high yield bond) ตราสารทางเลือก (อสังหาริมทรัพย์ ทองคำ น้ำมัน เป็นต้น) สัญญาซื้อขายล่วงหน้า โดยเป็นความเสี่ยง         ทั้งการลงทุนในประเทศและต่างประเทศ โดยผู้ลงทุนสามารถรับความผันผวนของมูลค่าหน่วยลงทุนได้ ทั้งในระยะสั้นและ       ระยะยาว สำหรับการลงทุนในต่างประเทศ กองทุนจะป้องกันความเสี่ยงของอัตราแลกเปลี่ยนเป็นไปตามดุลยพินิจของผู้จัดการกองทุน ดังนั้นจึงยังมีความเสี่ยงอัตราแลกเปลี่ยนเหลืออยู่ โดยผู้ลงทุนต้องรับความเสี่ยงของอัตราแลกเปลี่ยนได้
<br>•	ผู้ลงทุนที่ลงทุนในหน่วยลงทุนชนิดเพื่อการออม (KKP SG-AA-SSF) ต้องสามารถรับความเสี่ยงจากการลงทุนในตราสารที่หลากหลาย รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้ และต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและ/หรือประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร 
<br>ผู้ลงทุนของหน่วยลงทุนชนิดเพื่อการออมจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)
<br></p><br>"
11,M0241_2564,MF0228_2564,2021-07-07,-,กองทุนเปิดเคเคพี เซมิคอนดักเตอร์ เฮดจ์,KKP SEMICONDUCTOR FUND – HEDGED,KKP SEMICON-H FUND,RG,C0000005025,,1,R,N,,,,"FED,SE,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม,กองทุนรวมเพื่อการออม ",,,"•<font> </font>กองทุนนี้มีระดับความเสี่ยงในระดับ 7 (เสี่ยงสูง) เหมาะสมกับเงินลงทุนของผู้ลงทุนที่ต้องการกระจายการลงทุนไปในตราสารทุนต่างประเทศโดยเป็นการลงทุนในตราสารทุนของบริษัทจดทะเบียนในประเทศสหรัฐอเมริกาที่ถูกจัดอยู่ในกลุ่มอุตสาหกรรมเทคโนโลยีที่เกี่ยวกับเซมิคอนดักเตอร์ (Semiconductor)&nbsp; โดยสามารถลงทุนระยะยาวและรับความเสี่ยงที่เกี่ยวข้องกับการลงทุนในตราสารทุนของบริษัทในกลุ่มดังกล่าวในต่างประเทศได้&nbsp;<br>
•<font> </font>หากผู้ลงทุนต้องการกระจายการลงทุนมายังกองทุนนี้ ผู้ลงทุนควรลงทุนในกองทุนนี้เพื่อเป็นส่วนประกอบส่วนหนึ่งของการจัดสรรการลงทุน (asset allocation) ที่สอดคล้องกับการประเมินความเหมาะสมในการลงทุนของผู้ลงทุน โดยผู้ลงทุนต้องมีความรู้ ความเข้าใจและสามารถยอมรับความเสี่ยงที่เกี่ยวข้องกับกองทุนนี้และกองทุนหลักได้<br>
•<font> </font>ผู้ลงทุนควรลงทุนในกองทุนนี้แบบระยะยาว โดยผู้ลงทุนในกองทุนนี้ยอมรับและเข้าใจความผันผวนของเงินลงทุนและผลตอบแทนทั้งในระยะสั้นและระยะยาวได้<br>
<div>&nbsp;</div>
<br>
<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care"
12,M0294_2565,MF0193_2565,2022-06-23,-,กองทุนเปิดเคเคพี ตราสารหนี้ 2 ปี 1 ห้ามขายผู้ลงทุนรายย่อย (สำหรับผู้มีเงินลงทุนสูง),KKP FIXED INCOME 2Y 1 FUND NOT FOR RETAIL INVESTORS (FOR BIG RETAIL INVESTORS),KKP FI2Y1-BR,RG,C0000005025,,4,B,Y,,,2 ,,,,,
13,M0316_2562,MF0302_2562,2019-06-28,-,กองทุนเปิดเคเคพี พาสซีฟ โกลบอล อิควิตี้ เฮดจ์,KKP PASSIVE GLOBAL EQUITY FUND-HEDGED,KKP PGE-H FUND,RG,C0000005025,,1,R,N,,,,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม ",,,"•<font> </font>กองทุนนี้มีระดับความเสี่ยงในระดับ 6 (เสี่ยงสูง) เป็นทางเลือกสำหรับผู้ลงทุนที่ต้องการกระจายเงินลงทุนไปลงทุนในกองทุน
ตราสารทุน/หุ้นต่างประเทศที่สามารถลงทุนได้ทั่วโลก โดยผู้ลงทุนสามารถลงทุนในกองทุนเปิดภัทร พาสซีฟ โกลบอล อิควิตี้&nbsp;
เพื่อเป็นส่วนประกอบหนึ่งของการจัดสรรการลงทุน (asset allocation) ที่สอดคล้องกับการประเมินความเหมาะสมในการลงทุนของผู้ลงทุน โดยผู้ลงทุนต้องมีความรู้ ความเข้าใจและสามารถยอมรับความเสี่ยงที่เกี่ยวข้องกับกองทุนนี้และกองทุนหลักได้&nbsp;&nbsp;<br>
•<font> </font>ผู้ลงทุนควรลงทุนในกองทุนนี้แบบระยะยาว&nbsp; โดยสามารถยอมรับความผันผวนของมูลค่าหน่วยลงทุนและผลตอบแทนของกองทุนได้ทั้งในระยะสั้นและระยะยาว โดยผู้ลงทุนสามารถซื้อหน่วยลงทุนได้ทุกวันทำการ&nbsp; และสามารถขายคืนหน่วยลงทุนได้
เมื่อพิจารณาแล้วผลตอบแทนเป็นที่พอใจหรือเป็นไปตามแผนการลงทุนของผู้ลงทุน&nbsp;<br>
<div>&nbsp;•	ผู้ลงทุนที่ลงทุนในหน่วยลงทุนชนิดเพื่อการออม (KKP PGE-H-SSF) ต้องสามารถรับความเสี่ยงจากการลงทุนใน
<br>ตราสารทุน/หุ้นต่างประเทศ รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้ และต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและ/หรือประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของหน่วยลงทุนชนิดเพื่อการออมจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)
<br><br>
</div><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
14,M0359_2547,096_2547,2004-11-23,-,กองทุนเปิดเคเคพี ตราสารหนี้พลัส,KKP FIXED INCOME PLUS FUND,KKP PLUS FUND,RG,C0000005025,,4,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,"<p>•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 4 (เสี่ยงปานกลางค่อนข้างต่ำ) หากพิจารณาตามคำแนะนำเรื่องการจัดสรร         การลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับปานกลางค่อนข้างต่ำ โดยผู้ลงทุนสามารถลงทุนในระยะสั้นถึงระยะกลาง และต้องการกระจายเงินลงทุนไปลงทุนในตราสารหนี้ และสามารถรับความเสี่ยงจากความผันผวนของราคาที่สูงกว่ากองทุนรวมตลาดเงิน  รวมถึงคาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>•	ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+3 (ปัจจุบัน T + 1 เฉพาะบัญชีรับเงิน ค่าขายคืนหน่วยลงทุนของ KKP Bank, SCB, BBL, KBank, BAY, TTB, KTB, CIMB Thai, LH Bank, UOB, Citibank  และนำฝากเช็ค T+1 สำหรับบัญชีธนาคารอื่นนอกเหนือจากที่ระบุข้างต้น (รายละเอียดอาจมีการเปลี่ยนแปลง)) 
<br></p><br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?"
15,M0363_2559,MF0500_2559,2016-11-17,-,กองทุนเปิดเคเคพี SMALL AND MID CAP EQUITY,KKP SMALL AND MID CAP EQUITY FUND,KKP SM CAP FUND,RG,C0000005025,,3,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,"<p>•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 6 (เสี่ยงสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก  โดยผู้ลงทุนต้องการกระจายเงินลงทุนบางส่วนมายังกองทุนตราสารทุนที่เน้นลงทุนในหลักทรัพย์ของบริษัทขนาดกลางและขนาดเล็กที่จดทะเบียนในตลาดหลักทรัพย์แห่งประเทศไทย และ/หรือตลาดหลักทรัพย์ เอ็ม เอ ไอ ที่มีปัจจัยพื้นฐานดี และ/หรือมีแนวโน้มการเจริญเติบโตสูง และผู้ลงทุน
มีความเข้าใจในกลยุทธ์การลงทุนของกองทุนนี้ว่าเน้นการลงทุนในตราสารทุนของบริษัทจดทะเบียนที่ไม่ได้เป็นองค์ประกอบของดัชนี SET50 ดังนั้นกองทุนอาจมีความเสี่ยงสูงกว่าการลงทุนในตราสารทุนของบริษัทขนาดใหญ่ที่จัดตั้งมานาน นอกจากนั้นกองทุนเน้นลงทุนในหุ้นบริษัทขนาดกลางและขนาดเล็กเป็นหลักจึงมีการกระจายการลงทุนต่ำกว่ากองทุนตราสารทุนทั่วไป ซึ่งอาจส่งผลทำให้ผลตอบแทนของกองทุนมีความผันผวนมากกว่า
<br>•	ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว และสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่า  ที่ลงทุนและทำให้ขาดทุนได้
<br>•	ผู้ลงทุนที่ลงทุนในหน่วยลงทุนชนิดเพื่อการออม (KKP SM CAP-SSF) ต้องสามารถรับความเสี่ยงจากการลงทุนในตราสารที่หลากหลาย รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้ และต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของหน่วยลงทุนชนิดเพื่อการออมจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)
<br></p>"
16,M0366_2561,MF0403_2561,2018-12-12,-,กองทุนเปิดเคเคพี โกลบอล นิว เพอร์สเปกทีฟ เพื่อการเลี้ยงชีพ เฮดจ์,KKP GLOBAL NEW PERSPECTIVE RMF–HEDGED,KKP GNP RMF-H,RG,C0000005025,,1,R,N,,,,"FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ",,,"•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 6 (เสี่ยงสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก โดยผู้ลงทุนมุ่งเน้นผลตอบแทนในระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ และต้องการโอกาสรับผลตอบแทนจากการลงทุนในตราสารทุนต่างประเทศ รวมถึงต้องการกระจายเงินลงทุนไปลงทุนในกองทุนตราสารทุนต่างประเทศที่สามารถลงทุนได้ทั่วโลก ทั้งนี้ ผู้ลงทุนสามารถลงทุนในกองทุนเปิดเคเคพี
โกลบอล นิว เพอร์สเปกทีฟ เพื่อการเลี้ยงชีพ เฮดจ์ เพื่อเป็นส่วนประกอบหนึ่งของการจัดสรรการลงทุน (asset allocation)
ที่สอดคล้องกับการประเมินความเหมาะสมในการลงทุนของผู้ลงทุน โดยผู้ลงทุนต้องมีความรู้ ความเข้าใจและสามารถยอมรับความเสี่ยงที่เกี่ยวข้องกับกองทุนนี้และกองทุนหลักได้
<br>
•	ผู้ลงทุนต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและประมวลรัษฏากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของกองทุนรวมเพื่อการเลี้ยงชีพจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฏากร
<br>
<br>
<br>
<br>
<br>
"
17,M0369_2561,MF0404_2561,2018-12-12,-,กองทุนเปิดเคเคพี โกลบอล นิว เพอร์สเปกทีฟ เพื่อการเลี้ยงชีพ อันเฮดจ์,KKP GLOBAL NEW PERSPECTIVE RMF-UNHEDGED,KKP GNP RMF-UH,RG,C0000005025,,1,R,N,,,,"FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ",,,"•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 6 (เสี่ยงสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก โดยผู้ลงทุนมุ่งเน้นผลตอบแทนในระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ และต้องการโอกาสรับผลตอบแทนจากการลงทุนในตราสารทุนต่างประเทศ รวมถึงต้องการกระจายเงินลงทุนไปลงทุนในกองทุนตราสารทุนต่างประเทศที่สามารถลงทุนได้ทั่วโลก ทั้งนี้ ผู้ลงทุนสามารถลงทุนในกองทุนเปิดเคเคพี
โกลบอล นิว เพอร์สเปกทีฟ เพื่อการเลี้ยงชีพ อันเฮดจ์ เพื่อเป็นส่วนประกอบหนึ่งของการจัดสรรการลงทุน (asset allocation)
ที่สอดคล้องกับการประเมินความเหมาะสมในการลงทุนของผู้ลงทุน โดยผู้ลงทุนต้องมีความรู้ ความเข้าใจและสามารถยอมรับความเสี่ยงที่เกี่ยวข้องกับกองทุนนี้และกองทุนหลักได้
<br>
•	ผู้ลงทุนต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของกองทุนรวมเพื่อการเลี้ยงชีพจะไม่ได้รับ              สิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฏากร
<br>
<br>
<br>"
18,M0371_2565,MF0296_2565,2022-09-19,-,กองทุนเปิดเคเคพี ไพรเวท รีท ห้ามขายผู้ลงทุนรายย่อย,KKP PRIVATE REIT FUND NOT FOR RETAIL INVESTORS,KKP PREIT-UI FUND,RG,C0000005025,,1,X,N,,,,"FED,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม",,,
19,M0376_2555,MF0383_2555,2012-06-21,-,กองทุนเปิดเคเคพี ดิวิเดนด์ อิควิตี้,KKP DIVIDEND EQUITY FUND,KKP DIVIDEND FUND,RG,C0000005025,,3,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,"<ul>
    <li>กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 6 (เสี่ยงสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก โดยผู้ลงทุนต้องการกระจายเงินลงทุนไปลงทุนในตราสารทุนที่มีปัจจัยพื้นฐานและผลประกอบการดี มีแนวโน้มการเจริญเติบโตสูง และสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li>
</ul>
<ul>
    <li>ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว และสามารถรับความเสี่ยงจากการลงทุนในหุ้น และความผันผวนของมูลค่าหน่วยลงทุนได้</li>
</ul>
<ul>
    <li>ผู้ลงทุนที่ลงทุนในหน่วยลงทุนชนิดเพื่อการออม (KKP DIVIDEND-SSF) ต้องสามารถรับความเสี่ยงจากการลงทุนในตราสารที่หลากหลาย รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้ และต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของหน่วยลงทุนชนิดเพื่อการออมจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)
    </li>
</ul>
<p><br>
<br>
<br>
<br>
</p>"
20,M0394_2564,MF0054_2565,2022-03-01,-,กองทุนเปิดเคเคพี THAI QUALITY GROWTH EQUITY,KKP THAI QUALITY GROWTH EQUITY FUND,KKP TQG FUND,RG,C0000005025,,3,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,"•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 6 (เสี่ยงสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก และต้องการกระจายเงินลงทุนบางส่วนไปลงทุนในตราสารทุน โดยเงินลงทุนส่วนที่จะแบ่งมาลงทุนในกองทุนนี้ ผู้ลงทุนมีความเข้าใจและสามารถรับความผันผวนที่สูงของหุ้นได้ทั้งในระยะสั้นและระยะยาว
<br>
•	ผู้ลงทุนที่สามารถลงทุนได้ระยะยาว
<br>
<br>
"
21,M0400_2564,MF0408_2564,2021-11-26,-,กองทุนเปิดเคเคพี พาสซีฟ โกลบอล อิควิตี้ เพื่อการเลี้ยงชีพ เฮดจ์,KKP PASSIVE GLOBAL EQUITY RMF-HEDGED,KKP PGE RMF-H,RG,C0000005025,,1,R,N,,,,"FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ",,,"•	กองทุนนี้มีระดับความเสี่ยงในระดับ 6 (เสี่ยงสูง) เป็นทางเลือกสำหรับผู้ลงทุนที่ต้องการลงทุนระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ และต้องการกระจายเงินลงทุนไปลงทุนในกองทุนตราสารทุน/หุ้นต่างประเทศที่สามารถลงทุนได้ทั่วโลก โดย
<br>
ผู้ลงทุนสามารถลงทุนในกองทุนเปิดเคเคพี พาสซีฟ โกลบอล อิควิตี้ เพื่อการเลี้ยงชีพ เฮดจ์ เพื่อเป็นส่วนประกอบหนึ่งของการจัดสรรการลงทุน (asset allocation) ที่สอดคล้องกับการประเมินความเหมาะสมในการลงทุนของผู้ลงทุน โดยผู้ลงทุนต้องมีความรู้ ความเข้าใจและสามารถยอมรับความเสี่ยงที่เกี่ยวข้องกับกองทุนนี้และกองทุนหลักได้
<br>
•	ผู้ลงทุนควรลงทุนในกองทุนนี้แบบระยะยาว  โดยสามารถยอมรับความผันผวนของมูลค่าหน่วยลงทุนและผลตอบแทนของกองทุนได้ทั้งในระยะสั้นและระยะยาว โดยผู้ลงทุนสามารถซื้อหน่วยลงทุนได้ทุกวันทำการ  และสามารถขายคืนหน่วยลงทุนได้เมื่อพิจารณาแล้วผลตอบแทนเป็นที่พอใจหรือเป็นไปตามแผนการลงทุนของผู้ลงทุน
<br>
•	ผู้ลงทุนต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและ/หรือประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของกองทุนรวมเพื่อการเลี้ยงชีพจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)
<br>
<br>
"
22,M0414_2547,070_2547,2004-10-08,-,กองทุนเปิดเคเคพี อินคัมเพื่อการเลี้ยงชีพ,KKP INCOME RETIREMENT MUTUAL FUND,KKP INRMF FUND,RG,C0000005025,,3,R,N,,,,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ,,,"•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 4 (เสี่ยงปานกลางค่อนข้างต่ำ) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับปานกลางค่อนข้างต่ำ โดยผู้ลงทุนต้องการลงทุนระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ และต้องการกระจายเงินลงทุนไปลงทุนในตราสารหนี้
<br>
•	ผู้ลงทุนที่สามารถรับความเสี่ยงจากความผันผวนของราคาที่สูงกว่ากองทุนรวมตลาดเงิน รวมทั้งยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>
•	ผู้ลงทุนต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของกองทุนรวมเพื่อการเลี้ยงชีพจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร
<br>
"
